Position,Moreinfo,Looking For,Highlights,Primary Keyword,English Level,Experience Years,CV,CV_lang,id,__index_level_0__
UI/UX Designer,"3 years of work experience: Web-design, Mobile App Design, Prototyping, Research, Interfaces. I went through all the stages of working on the product from prototypes to ready-made layouts, verifying the compliance layout with mock-ups and finalizing the existing interface Skills: Sketch, Axure, Invision studio, Photoshop, Illustrator, InVision, Jira, Principle. English level: Intermediate.","Freedon of taking responsibility for the team and/or product
Focus on team and product development. Create great products. Satisfy users. Bring profit to clients. Manage teams. Drive the process.",,Design,intermediate,3.0,"
3 years of work experience: Web-design, Mobile App Design, Prototyping, Research, Interfaces. I went through all the stages of working on the product from prototypes to ready-made layouts, verifying the compliance layout with mock-ups and finalizing the existing interface Skills: Sketch, Axure, Invision studio, Photoshop, Illustrator, InVision, Jira, Principle. English level: Intermediate.
Freedon of taking responsibility for the team and/or product
Focus on team and product development. Create great products. Satisfy users. Bring profit to clients. Manage teams. Drive the process.",en,986892b7-7052-5213-add5-e8702082634b,218783
UI/UX Designer,"4 cases on Behance with extensive work in both fields - User experience and User Interface. 
Conducted surveys and interviews.
I have experience working in a team to brainstorm new concepts.
Also worked on Agile/ Scrum frameworks.",I expect a friendly company with very interesting projects!,"Creative and motivated UI/UX Designer with practical experience in creating apps, websites of various types and adaptives. Passionate about creating better User Experience through empathy, problem-solving and aesthetics.  I am good at creating wireframes of varying levels of fidelity and enjoy prototyping ideas. I have experience working in a team to brainstorm new concepts.",Design,upper,1.0,"Creative and motivated UI/UX Designer with practical experience in creating apps, websites of various types and adaptives. Passionate about creating better User Experience through empathy, problem-solving and aesthetics.  I am good at creating wireframes of varying levels of fidelity and enjoy prototyping ideas. I have experience working in a team to brainstorm new concepts.
4 cases on Behance with extensive work in both fields - User experience and User Interface. 
Conducted surveys and interviews.
I have experience working in a team to brainstorm new concepts.
Also worked on Agile/ Scrum frameworks.
I expect a friendly company with very interesting projects!",en,fc08571b-2717-5e08-8163-38587b2726be,218784
UI/UX Designer,"- 4 years as an interior designer and freelancer (undertook more than 16 turnkey projects, some of them were used by italian furniture companies in their marketing campains);

- 3 years as an SMM manager for the same company I worked as an interior designer;

- 0.5 years as Compliance trainee in Kyivstar, where I Organized processes that well so my position was no longer relevant and I was wellcomed to grow as a Compliance specialist but I decided to change my field of interest; 

- 2 years in NGO (now as a volunteer), where I am the main person who maintain all the technical and IT issues.

Read more in CV","I am extremely fast-learning, so my expectations are to grow fast in ux/ui desing, ready to try myself in any field.","I've had some experience in web design before starting ux/ui corses this year:
In 2020 I've created 2 websites using wordpress for people with intellectual disabilities and their parents, which are still in use.
In 2021 I've created a simple website for the interior design company I worked in as an interior designer, now not in use (company closed due to the war).

Also spent my whole life designing and formatting projects, albums and other printed materials for company's needs.",Design,fluent,0.0,"I've had some experience in web design before starting ux/ui corses this year:
In 2020 I've created 2 websites using wordpress for people with intellectual disabilities and their parents, which are still in use.
In 2021 I've created a simple website for the interior design company I worked in as an interior designer, now not in use (company closed due to the war).

Also spent my whole life designing and formatting projects, albums and other printed materials for company's needs.
- 4 years as an interior designer and freelancer (undertook more than 16 turnkey projects, some of them were used by italian furniture companies in their marketing campains);

- 3 years as an SMM manager for the same company I worked as an interior designer;

- 0.5 years as Compliance trainee in Kyivstar, where I Organized processes that well so my position was no longer relevant and I was wellcomed to grow as a Compliance specialist but I decided to change my field of interest; 

- 2 years in NGO (now as a volunteer), where I am the main person who maintain all the technical and IT issues.

Read more in CV
I am extremely fast-learning, so my expectations are to grow fast in ux/ui desing, ready to try myself in any field.",en,90ca3e89-9337-5704-ada3-51f2e2213391,218785
UI/UX Designer,"4 years experience in design.
Basic tools for work: Figma, Adobe Illustrator, Adobe Photoshop.
I create layouts for web and graphic design: website pages, landing pages, web banners, e-mail newsletters, presentations.
Printing: banners, posters, invitations, business cards, badges, etc. Making edits, developing the concept and style of an advertising company.",,"More than 200 projects successfully completed
with various customers, including foreign ones.",Design,pre,4.0,"More than 200 projects successfully completed
with various customers, including foreign ones.
4 years experience in design.
Basic tools for work: Figma, Adobe Illustrator, Adobe Photoshop.
I create layouts for web and graphic design: website pages, landing pages, web banners, e-mail newsletters, presentations.
Printing: banners, posters, invitations, business cards, badges, etc. Making edits, developing the concept and style of an advertising company.
",en,2163c12c-3508-55d3-9e7f-4531e883d04d,218786
UI/UX Designer,"• 4 years of commercial experience in a design;
• Design Thinking Process approach;
• The responsive sites design from scratch to delivery;
• Building the Design System;
• Improving user experience based on Google Analytics data and user feedback;
•  Conducting interviews, paper and digital wireframing, low- and high-fidelity prototyping, conducting usability studies;
•  Experience in graphic design, brand identity.","Useful products that make our lives easier, open-minded team, career growth",,Design,intermediate,4.0,"
• 4 years of commercial experience in a design;
• Design Thinking Process approach;
• The responsive sites design from scratch to delivery;
• Building the Design System;
• Improving user experience based on Google Analytics data and user feedback;
•  Conducting interviews, paper and digital wireframing, low- and high-fidelity prototyping, conducting usability studies;
•  Experience in graphic design, brand identity.
Useful products that make our lives easier, open-minded team, career growth",en,4012445d-a8ef-5a64-a31c-1a3924611739,218787
UI/UX Designer,"4+ years of experience in design (Web, Mobile) in an outsourcing company and Web studios. Have got an experience in working with foreign customers.
Skills & Abilities: static and dynamic prototypes, mobile & web apps, UI Design, Email, Banners (ad campaigns), Brand identity","- Профессиональный рост. 
- Продуктовая компания.","Last year I have created such projects as:

- Mobile apps
- Dashboards
- Landing pages
- Rebrand companies
- Corporate website",Design,intermediate,4.0,"Last year I have created such projects as:

- Mobile apps
- Dashboards
- Landing pages
- Rebrand companies
- Corporate website
4+ years of experience in design (Web, Mobile) in an outsourcing company and Web studios. Have got an experience in working with foreign customers.
Skills & Abilities: static and dynamic prototypes, mobile & web apps, UI Design, Email, Banners (ad campaigns), Brand identity
- Профессиональный рост. 
- Продуктовая компания.",en,85ea6420-15fe-56af-adb6-e10b8c9a10dd,218788
UI/UX Designer,"4 years of experience. 
-UI/UX design
-Graphic design 
-Responsive design 
-Prototyping 
-Design library organization 
-Facebook/Google adds banners 
-Social Media banners and content 
-Presentations/infographics
-Auto-layout 
-Components
-Typography/Composition
-UI/UX research (A/B testing/HotJar/Clarity)
-Google Analytics 
-User Persona creation
-Customer Journey Mapping 

I'm not afraid of challenges I think that always ready to unleash my creativity and learn something new. 
Let me know if you are interested in cooperation!",,,Design,upper,4.0,"
4 years of experience. 
-UI/UX design
-Graphic design 
-Responsive design 
-Prototyping 
-Design library organization 
-Facebook/Google adds banners 
-Social Media banners and content 
-Presentations/infographics
-Auto-layout 
-Components
-Typography/Composition
-UI/UX research (A/B testing/HotJar/Clarity)
-Google Analytics 
-User Persona creation
-Customer Journey Mapping 

I'm not afraid of challenges I think that always ready to unleash my creativity and learn something new. 
Let me know if you are interested in cooperation!
",en,a45a130b-ae91-534f-8525-2ba903f07bdc,218789
UI/UX Designer,"4+ years of web/mobile design experience. - Good knowledge of Figma, Framer, Adobe products; - Have the ability to work with tight deadlines and manage multiple projects; - Experience with creative site maps, wireframes design, mockups, and interactive prototypes. - Proficient understanding of data visualization, typography, color and composition, page layout and usability standards; - Experience working in direct collaboration with managers, front and back-end engineers and business; - The knowledge of modern web design trends. A well-developed eye for detail.",,After several yaers got abbility to better undesrtand both business and users needs what makes them happy),Design,intermediate,4.0,"After several yaers got abbility to better undesrtand both business and users needs what makes them happy)
4+ years of web/mobile design experience. - Good knowledge of Figma, Framer, Adobe products; - Have the ability to work with tight deadlines and manage multiple projects; - Experience with creative site maps, wireframes design, mockups, and interactive prototypes. - Proficient understanding of data visualization, typography, color and composition, page layout and usability standards; - Experience working in direct collaboration with managers, front and back-end engineers and business; - The knowledge of modern web design trends. A well-developed eye for detail.
",en,f9b2d0b0-9771-5230-81f2-50e99e5102dd,218790
UI/UX Designer,"4+ years of work as UI/UX designer. Worked on B2C product for 2 years and the last year on a B2B product. Participated in stakeholder interviews, research stage, prototyping, usability testing of products for B2B products. I also have an expert knowledge in graphic design, illustration and animation.","Complex and interesting project, friendly team.","Product redesign for a Canadian company, helped business to grow more than 2000+ new customers after redesign.",Design,fluent,4.0,"Product redesign for a Canadian company, helped business to grow more than 2000+ new customers after redesign.
4+ years of work as UI/UX designer. Worked on B2C product for 2 years and the last year on a B2B product. Participated in stakeholder interviews, research stage, prototyping, usability testing of products for B2B products. I also have an expert knowledge in graphic design, illustration and animation.
Complex and interesting project, friendly team.",en,f5b1e84b-380b-5ad2-847f-cb2a7863f6c2,218791
UI/UX Designer,"5 months of non-commertial experians in SkillUp 
Creating a website for saling tables with adjustable height
Creating Landing page for purchase and sale agricultural products
Making a mobile version for AgroGalindo landing page",,Received a certificate of completion a UI/UX design course in SkillUp IT School,Design,upper,0.5,"Received a certificate of completion a UI/UX design course in SkillUp IT School
5 months of non-commertial experians in SkillUp 
Creating a website for saling tables with adjustable height
Creating Landing page for purchase and sale agricultural products
Making a mobile version for AgroGalindo landing page
",en,200bb8d4-f449-5cd8-8877-32c16a7877c3,218792
UI/UX Designer,5+ years experience in web design,,,Design,upper,5.0,"
5+ years experience in web design
",en,582d0bc0-69ec-5920-a9a4-7767e63b0bff,218793
UI/UX Designer,"5 years of experience in Design, Webflow, HTML, CSS, JS, and Frameworks.
Branding (guidelines, brand books, social network identity ).
Graphic design 
UI/UX design
Email Design
Video edition
Prototyping 
Business  planning 
Leadership  management",,Development of a game with artificial intelligence. I headed the Department of Communications in an educational institution and organized it. Implementation of innovations at the current place of work + an offer with a good CPA. Development of the company's brand. Certificate of Illinois university in the field of Leadership Management,Design,fluent,5.0,"Development of a game with artificial intelligence. I headed the Department of Communications in an educational institution and organized it. Implementation of innovations at the current place of work + an offer with a good CPA. Development of the company's brand. Certificate of Illinois university in the field of Leadership Management
5 years of experience in Design, Webflow, HTML, CSS, JS, and Frameworks.
Branding (guidelines, brand books, social network identity ).
Graphic design 
UI/UX design
Email Design
Video edition
Prototyping 
Business  planning 
Leadership  management
",en,4ae30a1c-61bf-544b-b459-4989b83a57e1,218794
UI/UX Designer,"• 5+ years overall experience in UI/UX and web design. 4 years experience in the trading applications design sector specifically, working with both mobile applications and web/desktop applications projects;

• extensive experience in designing and prototyping applications both for active traders and investors;

• experience in designing websites for e-commerce, web studios, and creative agencies;

• experience in designing logos both text and symbols;

• experience in posters and clothing prints design predominantly using typography techniques;

• a lot of experience in creating custom user interface elements;

• experience in working with customers from Turkey, India, Kuwait, UAE, Brazil, and the USA.",,"• developed a design system and interface guidelines;

• developed the design of the mobile and web application for active traders;

• developed the design of the mobile and web application for investors.",Design,pre,5.0,"• developed a design system and interface guidelines;

• developed the design of the mobile and web application for active traders;

• developed the design of the mobile and web application for investors.
• 5+ years overall experience in UI/UX and web design. 4 years experience in the trading applications design sector specifically, working with both mobile applications and web/desktop applications projects;

• extensive experience in designing and prototyping applications both for active traders and investors;

• experience in designing websites for e-commerce, web studios, and creative agencies;

• experience in designing logos both text and symbols;

• experience in posters and clothing prints design predominantly using typography techniques;

• a lot of experience in creating custom user interface elements;

• experience in working with customers from Turkey, India, Kuwait, UAE, Brazil, and the USA.
",en,ff3f5074-4a3b-5054-bfad-1ba43585a19d,218795
UI/UX Designer,"6 months in outsource company - Gremcy
6 months freelance
Work with such cases:
Landing page for ""Manicure Courses"",
Redesign of the e-commerce for audio equipment,
Components for a volunteer website (separate blocks, pictures),
Designed wallpaper for smartphones,
Redesign for education platform page,
Redesign of B2B site part for Gaszbut,
Creating a corporate style (logo, colors, font)
Redesign of presentation.
Landing page for presentation Macbook pro
Design for modern school “MriyDiy”
Redesign e-commerce website for beauty company of materials for eyelash extensions
Redesign the Ukrainian Europortal website",,,Design,upper,1.0,"
6 months in outsource company - Gremcy
6 months freelance
Work with such cases:
Landing page for ""Manicure Courses"",
Redesign of the e-commerce for audio equipment,
Components for a volunteer website (separate blocks, pictures),
Designed wallpaper for smartphones,
Redesign for education platform page,
Redesign of B2B site part for Gaszbut,
Creating a corporate style (logo, colors, font)
Redesign of presentation.
Landing page for presentation Macbook pro
Design for modern school “MriyDiy”
Redesign e-commerce website for beauty company of materials for eyelash extensions
Redesign the Ukrainian Europortal website
",en,c981ca70-57ba-5815-b2e3-91fb2aacf1aa,218796
UI/UX Designer,"6+ year of experience as UI/UX Designer.

Create prototypes and wireframes, conducting usability testing.

Optimizing performance of the UI systems to run on multiple devices and platforms

Develop player-facing interfaces from concept through to completion

Rapidly iterate interface in line with the game art direction

Work with personas, analysis of competitors. User Research and User Testing.

Conceptualizing creative ideas with clients. Testing and improving the design.

Redesign mobile app for the largest Azerbaijan online payment system, with over 200% revenue result (600.000 users+)

Conducted research that led to informed decisions to redesign the mobile app, the design was based on user research conducted with team members.

Understanding of the basics of mobile app design and usability principles, the ability to create well-designed apps.

Helped marketing and advertising teams develop highly original concepts, applying traditional and innovative strategies to achieve goals.

Researched and analyzed the competitive landscape.

Used a variety of creative techniques to create content that was highly engaging and resonated with audiences.

Involved in all stages of product creation from scratch and related in all processes related to visual design and above.",I am eager to join companies that offer interesting projects and opportunities for personal growth. I believe that these types of companies provide a great platform for me to develop my skills and knowledge. I am always open to learning something new and I am confident that I can contribute to the success of the team. I am excited to explore the possibilities that these companies can offer me and I am confident that I can help them reach their goals.,,Design,intermediate,6.0,"
6+ year of experience as UI/UX Designer.

Create prototypes and wireframes, conducting usability testing.

Optimizing performance of the UI systems to run on multiple devices and platforms

Develop player-facing interfaces from concept through to completion

Rapidly iterate interface in line with the game art direction

Work with personas, analysis of competitors. User Research and User Testing.

Conceptualizing creative ideas with clients. Testing and improving the design.

Redesign mobile app for the largest Azerbaijan online payment system, with over 200% revenue result (600.000 users+)

Conducted research that led to informed decisions to redesign the mobile app, the design was based on user research conducted with team members.

Understanding of the basics of mobile app design and usability principles, the ability to create well-designed apps.

Helped marketing and advertising teams develop highly original concepts, applying traditional and innovative strategies to achieve goals.

Researched and analyzed the competitive landscape.

Used a variety of creative techniques to create content that was highly engaging and resonated with audiences.

Involved in all stages of product creation from scratch and related in all processes related to visual design and above.
I am eager to join companies that offer interesting projects and opportunities for personal growth. I believe that these types of companies provide a great platform for me to develop my skills and knowledge. I am always open to learning something new and I am confident that I can contribute to the success of the team. I am excited to explore the possibilities that these companies can offer me and I am confident that I can help them reach their goals.",en,015c141b-96fa-53c3-a580-11b4663ef020,218797
UI/UX Designer,"6 years ago I first encountered graphic design and have been actively developing my skills and knowledge in the field ever since. My first serious job was with a law firm where I was trusted with the responsibility of being the lead designer. This gave me the opportunity to work on many projects and realize how important design vision is in creating a corporate image.

Continuing to grow, I joined La Vibria Volunteer Association, where I expanded my experience by working on UI/UX design for events. Here I learned the basics of interactive design and realized how important it is to ensure the UI is user-friendly and attractive.

At the moment, I'm a co-founder and art director in my own design studio set up with my father and a programmer we know. Although my role involves leadership responsibilities, I'm still actively involved in projects and constantly learning.

Although I feel that my skills are still at the level of a junior-midlevel designer and sometimes even feel like a beginner, I am confident in my growth and development. I work hard on my skills and knowledge every day, striving to become a more experienced and confident designer.",,,Design,upper,3.0,"
6 years ago I first encountered graphic design and have been actively developing my skills and knowledge in the field ever since. My first serious job was with a law firm where I was trusted with the responsibility of being the lead designer. This gave me the opportunity to work on many projects and realize how important design vision is in creating a corporate image.

Continuing to grow, I joined La Vibria Volunteer Association, where I expanded my experience by working on UI/UX design for events. Here I learned the basics of interactive design and realized how important it is to ensure the UI is user-friendly and attractive.

At the moment, I'm a co-founder and art director in my own design studio set up with my father and a programmer we know. Although my role involves leadership responsibilities, I'm still actively involved in projects and constantly learning.

Although I feel that my skills are still at the level of a junior-midlevel designer and sometimes even feel like a beginner, I am confident in my growth and development. I work hard on my skills and knowledge every day, striving to become a more experienced and confident designer.
",en,265ecdaa-355d-5bde-802a-44b191d4ec8e,218798
UI/UX Designer,"6 years experience for sales manager in top Ukrainian and international companies (B2B, distribution)","I would like to turn my career at IT domain, because I want develop myself, good salary and communication with intelligent and smart people.",Studied at Source IT school at course“Sales in IT”. After training I worked at small IT company of my teacher and had a practical experience as a sales assistant (lead generation).,Design,intermediate,0.5,"Studied at Source IT school at course“Sales in IT”. After training I worked at small IT company of my teacher and had a practical experience as a sales assistant (lead generation).
6 years experience for sales manager in top Ukrainian and international companies (B2B, distribution)
I would like to turn my career at IT domain, because I want develop myself, good salary and communication with intelligent and smart people.",en,643cd6e0-358a-5317-9ad3-a4d5c5c7100d,218799
UI/UX Designer,"- 6+ years’ experience in graphic and web, 6+ years experience in drawing arts and illustrations
- Excellent Adobe Photoshop skills (other programs: Lightroom, Procreate, Illustrator);
- Designing landing pages;
- Designing newsletters;
- Designing AD banners;
- Excellent knowledge of retouching process, color manipulation, cropping background and etc.
- Drawing skills(degree in graphic design);

Personal Skills:
- fast learner
- pixel-perfect
- punctual
- ambitious
- hardworking
- sociable
- creative person
- organized
- creative","Personal growth, interesting projects, friendly team :), Ready for remote working :)",,Artist,pre,8.0,"
- 6+ years’ experience in graphic and web, 6+ years experience in drawing arts and illustrations
- Excellent Adobe Photoshop skills (other programs: Lightroom, Procreate, Illustrator);
- Designing landing pages;
- Designing newsletters;
- Designing AD banners;
- Excellent knowledge of retouching process, color manipulation, cropping background and etc.
- Drawing skills(degree in graphic design);

Personal Skills:
- fast learner
- pixel-perfect
- punctual
- ambitious
- hardworking
- sociable
- creative person
- organized
- creative
Personal growth, interesting projects, friendly team :), Ready for remote working :)",en,58b899fe-51aa-50cc-93d7-291eae54ffb5,218800
UI/UX Designer,"6+ years experience, web-design, iOS & Android app.

I am exclusively focused on designing outstanding web portals, e-commerce, web interfaces, landing pages, and mobile applications. I am sure that in great design every detail is important. I pay a lot of attention to UI because I know that user-friendly design helps to increase conversion rate of any websites and apps.

- Design, development and technical support of websites for private customers.
- Development of prototypes and website design for large companies and cooperation with marketing agencies on a remote basis.
- Development and adjustment of design layouts of online stores, development of an internal personal account for company customers.",,,Design,upper,6.0,"
6+ years experience, web-design, iOS & Android app.

I am exclusively focused on designing outstanding web portals, e-commerce, web interfaces, landing pages, and mobile applications. I am sure that in great design every detail is important. I pay a lot of attention to UI because I know that user-friendly design helps to increase conversion rate of any websites and apps.

- Design, development and technical support of websites for private customers.
- Development of prototypes and website design for large companies and cooperation with marketing agencies on a remote basis.
- Development and adjustment of design layouts of online stores, development of an internal personal account for company customers.
",en,390e8246-9472-53c5-b57a-721aa455d8cb,218801
UI/UX Designer,"• 6+ years in UX/UI Design
• 100+ projects
• Wireframing, Prototyping 
• CJM, Userflow, Personas, JTBD
• Human-centered design
• Mindmapping, UX-copywriting
• strong knowledge Figma, Photoshop, Illustrator
• have experience Adobe XD, After Effect (basic 2D animation), InDesign
• skills of graphic and brand identity design
• experience in mentoring","Results-oriented Lead UX/UI Designer with 6+ years of experience in UX/UI Design and 3 years in a leadership position. More than
100 projects have been done. Equipped with satisfactory communication skills, and work ethics, and possesses a strong sense of leadership. Quick learner and experienced at problem-solving.","Together with the team, I made a full redesign of a large information resource with special attention to its architecture. I have experience in full design support for a large project.

I was a member of the visual brand strategy expert group. I know how to create and implement concepts, I have experience in mentoring. I love working with hypotheses, data and analytics.

In my free time I draw watercolor sketches, listen to rock music, read sci-fi books and take care of  my pets  (I have a dog and a cat).",Design,intermediate,6.0,"Together with the team, I made a full redesign of a large information resource with special attention to its architecture. I have experience in full design support for a large project.

I was a member of the visual brand strategy expert group. I know how to create and implement concepts, I have experience in mentoring. I love working with hypotheses, data and analytics.

In my free time I draw watercolor sketches, listen to rock music, read sci-fi books and take care of  my pets  (I have a dog and a cat).
• 6+ years in UX/UI Design
• 100+ projects
• Wireframing, Prototyping 
• CJM, Userflow, Personas, JTBD
• Human-centered design
• Mindmapping, UX-copywriting
• strong knowledge Figma, Photoshop, Illustrator
• have experience Adobe XD, After Effect (basic 2D animation), InDesign
• skills of graphic and brand identity design
• experience in mentoring
Results-oriented Lead UX/UI Designer with 6+ years of experience in UX/UI Design and 3 years in a leadership position. More than
100 projects have been done. Equipped with satisfactory communication skills, and work ethics, and possesses a strong sense of leadership. Quick learner and experienced at problem-solving.",en,dfbca840-273a-5357-96a1-b17836f7ab3c,218802
UI/UX Designer,"6 years of experience in design. 1-year Team lead of a product team consisting of 3 designers, 4 years -  Product / UI/UX designer, 1 year in printing. Teaching UI/UX Design for 2 years. Places of work: 1) URUK (Turkish government project). Designing a Transportation Management System (TMS) - a large-scale project that includes creation of TMS, Web part, mobile, and tablet version. Managing the team of three designers, and having constant communication with the team leaders of other teams. 2)Workspot - My responsibilities included: Creating and modifying a Design System (Web and mobile, light + dark themes), System Design Guide for developers; Creating a User story; Adding Accessibility to Crm+Lms systems; I designed such sections as : Chat Web+mob; Budget Setup; Management Dashboard; Employee Dashboard. And etc... 3) Hillel (IT School) Teacher UI/UX Designer Teacher of the course UI/UX Design. You will find more information in my CV or reaching out to me.","My main goals are good management, interesting projects, a good team, a competitive salary, the ability to work at home and travel, create and enjoy this process, and continuous development.","Hey. I am a 6-year-old Product designer from Odessa, Ukraine. I'm solving user problems, not drawing pixels. I focus on business development, not just on creating beautiful images.",Design,intermediate,6.0,"Hey. I am a 6-year-old Product designer from Odessa, Ukraine. I'm solving user problems, not drawing pixels. I focus on business development, not just on creating beautiful images.
6 years of experience in design. 1-year Team lead of a product team consisting of 3 designers, 4 years -  Product / UI/UX designer, 1 year in printing. Teaching UI/UX Design for 2 years. Places of work: 1) URUK (Turkish government project). Designing a Transportation Management System (TMS) - a large-scale project that includes creation of TMS, Web part, mobile, and tablet version. Managing the team of three designers, and having constant communication with the team leaders of other teams. 2)Workspot - My responsibilities included: Creating and modifying a Design System (Web and mobile, light + dark themes), System Design Guide for developers; Creating a User story; Adding Accessibility to Crm+Lms systems; I designed such sections as : Chat Web+mob; Budget Setup; Management Dashboard; Employee Dashboard. And etc... 3) Hillel (IT School) Teacher UI/UX Designer Teacher of the course UI/UX Design. You will find more information in my CV or reaching out to me.
My main goals are good management, interesting projects, a good team, a competitive salary, the ability to work at home and travel, create and enjoy this process, and continuous development.",en,dfeb1a7e-4480-50a0-b9ef-e889462312c9,218803
UI/UX Designer,"• 6 years of experience in development interfaces for mobile apps and websites and other feeld of graphic design.
• Expert knowledge of graphics software: Sketch, Adobe Photoshop, Illustrator, After effect, etc.
• Skilled in communications with clients.
• Working with iOS, Android, Windows Phone mobile operating systems.
• Understanding of front-end and back-end technologies, possibility of developing.",,,Design,pre,6.0,"
• 6 years of experience in development interfaces for mobile apps and websites and other feeld of graphic design.
• Expert knowledge of graphics software: Sketch, Adobe Photoshop, Illustrator, After effect, etc.
• Skilled in communications with clients.
• Working with iOS, Android, Windows Phone mobile operating systems.
• Understanding of front-end and back-end technologies, possibility of developing.
",en,b7c89bd3-018b-5834-bc7c-84031c92abcb,218804
UI/UX Designer,"6 years of experience in IT as a UX-UI Designer.  My expertise is design of SaaS products, web applications, mobile apps (B2B, B2C), design systems, corporate sites, and e-commerce. Projects are from different business fields. 

I worked both for an outsourcing company and digital products with various project management methodologies, on-site and remote teams.

Also, I have management work experience (coordination of projects and team leading), direct communications with clients.",,,Design,upper,6.0,"
6 years of experience in IT as a UX-UI Designer.  My expertise is design of SaaS products, web applications, mobile apps (B2B, B2C), design systems, corporate sites, and e-commerce. Projects are from different business fields. 

I worked both for an outsourcing company and digital products with various project management methodologies, on-site and remote teams.

Also, I have management work experience (coordination of projects and team leading), direct communications with clients.
",en,63f49961-70b8-5120-bc82-4b296264d140,218805
UI/UX Designer,"6 years of experience in visual design, including 3 years of UI/UX design. 

Skills:
- UI/UX design (mobile, web)
- Prototyping
- Visual/graphic design
- Basic 3D design

Portfolio link: www.behance.net/khalyepo",,,Design,intermediate,3.0,"
6 years of experience in visual design, including 3 years of UI/UX design. 

Skills:
- UI/UX design (mobile, web)
- Prototyping
- Visual/graphic design
- Basic 3D design

Portfolio link: www.behance.net/khalyepo
",en,94168c65-91e4-59c7-9cb7-d478a04be93f,218806
UI/UX Designer,"6+ years of professional experience as a UI/UX Designer in product teams
Work experience in an international team, close communication with clients, designers, development teams and QA on implementation step
Work experience abroad with English natives from US
Designing mock-ups according to system guidelines, accessibility standards, and clients design system
Knowledge in visual design principles, accessibility standards, usability principles
Generating high fidelity, low fidelity and interactive prototype
Writing specification
Experience in financing industry
Experience designing software applications
Experience in education industry
Experience creating design system
Designing web-based and native applications for mobile, tablet and desktop","- Timely and accurate payment of wages
- Full disclosure and explanation of the job responsibilities, company policies and procedures
- Regular feedback on performance from supervisors or managers
- Access to the resources they need to perform their work tasks efficiently and properly
- Fair and consistent communication and application of policies across the team
- Credit and acknowledgment for work achievements","**Certificates **
- “Building Better Response” e-course by Harvard University
- “Online Marketing Fundamentals” e-course by E-Marketing Institute
- “Web Analytics” e-course by E-Marketing Institute
- “Project Management” e-course by eLearning College
- ""Social Media Marketing” e-course by E-Marketing Institute
- “Human Resources Management” e-course by eLearning College
- “Search Engine Optimization” e-course by E-Marketing Institute
- “Customer Service” e-course by eLearning College
- “Management” e-course by eLearning College
- “Risk Management” e-course by eLearning College
- “How to Start and Run an Online Business” e-course by eLearning College
- “Public Relations” e-course by eLearning College
- “Event Management” e-course by eLearning College
- “Search Engine Marketing” e-course by E-Marketing Institute",Design,fluent,5.0,"**Certificates **
- “Building Better Response” e-course by Harvard University
- “Online Marketing Fundamentals” e-course by E-Marketing Institute
- “Web Analytics” e-course by E-Marketing Institute
- “Project Management” e-course by eLearning College
- ""Social Media Marketing” e-course by E-Marketing Institute
- “Human Resources Management” e-course by eLearning College
- “Search Engine Optimization” e-course by E-Marketing Institute
- “Customer Service” e-course by eLearning College
- “Management” e-course by eLearning College
- “Risk Management” e-course by eLearning College
- “How to Start and Run an Online Business” e-course by eLearning College
- “Public Relations” e-course by eLearning College
- “Event Management” e-course by eLearning College
- “Search Engine Marketing” e-course by E-Marketing Institute
6+ years of professional experience as a UI/UX Designer in product teams
Work experience in an international team, close communication with clients, designers, development teams and QA on implementation step
Work experience abroad with English natives from US
Designing mock-ups according to system guidelines, accessibility standards, and clients design system
Knowledge in visual design principles, accessibility standards, usability principles
Generating high fidelity, low fidelity and interactive prototype
Writing specification
Experience in financing industry
Experience designing software applications
Experience in education industry
Experience creating design system
Designing web-based and native applications for mobile, tablet and desktop
- Timely and accurate payment of wages
- Full disclosure and explanation of the job responsibilities, company policies and procedures
- Regular feedback on performance from supervisors or managers
- Access to the resources they need to perform their work tasks efficiently and properly
- Fair and consistent communication and application of policies across the team
- Credit and acknowledgment for work achievements",en,4b943cf8-f8d2-5618-bf57-dc944b63fab2,218807
