Position,Moreinfo,Looking For,Highlights,Primary Keyword,English Level,Experience Years,CV,CV_lang,id,__index_level_0__
Junior UI/UX Designer,"Я починаючий UX/UI designer. За час навчання зробив декілька прототипів. Сайт-портфоліо, додаток з перегляду футбольних матчів та ескізи деяких додатків по 2-3 екрани. У команді не працюю, тільки починаю розвиватись у напрямку веб-розробки, дизай опанував задля свого погляду на веб-проєкти. В подальшому планую вивчати веб-програмування, на позицію Full-stack Java developer.","На початку очікую роботу не важку аби втягнутись у процес і в, можливо, майбутню команду. Під не важкою роботою маю на увазі невеликі правки в дизайні, розробка логотипів з подальшаю зміною всього дизайну.","На разі таких не маю, але планую взяти участь у декількох дизайн-конкурсах.",Design,basic,0.5,"На разі таких не маю, але планую взяти участь у декількох дизайн-конкурсах.
Я починаючий UX/UI designer. За час навчання зробив декілька прототипів. Сайт-портфоліо, додаток з перегляду футбольних матчів та ескізи деяких додатків по 2-3 екрани. У команді не працюю, тільки починаю розвиватись у напрямку веб-розробки, дизай опанував задля свого погляду на веб-проєкти. В подальшому планую вивчати веб-програмування, на позицію Full-stack Java developer.
На початку очікую роботу не важку аби втягнутись у процес і в, можливо, майбутню команду. Під не важкою роботою маю на увазі невеликі правки в дизайні, розробка логотипів з подальшаю зміною всього дизайну.",uk,08d881fb-f1b5-5ff4-ad78-7c366ae522d6,11208
Junior UI/UX Designer,"Я працював над власним застосунком Science ID, який вже є в Google Play. Наразі читаю підручники з UI/UX дизайну, займаюсь за допомогою відео в YouTube з Figma. Останній рік був солдатом в ЗСУ. Повернувшись зрозумів, що хочу працювати саме в напрямі UI/UX дизайну. Бажаю отримати першу роботу джуніором, аби рости і розвиватися.",,Створив застосунок Science ID (кодів молодший кузен).,Design,upper,0.0,"Створив застосунок Science ID (кодів молодший кузен).
Я працював над власним застосунком Science ID, який вже є в Google Play. Наразі читаю підручники з UI/UX дизайну, займаюсь за допомогою відео в YouTube з Figma. Останній рік був солдатом в ЗСУ. Повернувшись зрозумів, що хочу працювати саме в напрямі UI/UX дизайну. Бажаю отримати першу роботу джуніором, аби рости і розвиватися.
",uk,c8142417-6e85-565a-86f6-64291a1581f3,11209
Junior UI/UX Designer,"Я розробляла:
Дизайн лендінгу навчальної платформи з трейдінгу (десктоп + мобільна версія) для іспаномовної аудиторії; 
Дизайн сайту для передзамовення виробів магазину-пекарні (десктоп + мобільна версія);
Дизайн мобільного додатку для купівлі та прослуховування аудіокниг українською;
Редизайн сайту української компанії з розробки і підтримки електронних технологій;
Розробка PDF-презентацій для компаніі, що залучає інвестиції для стартапів.

В своїй роботі використовую такі інструменти як: Figma, Adobe Photoshop, Adobe After Effects.","Точно знаю, що не зможу реалізуватись в Adult, Gambling, Dating, Gamedev, Blockchain/Crypto, працювати з компаніями, які мають щось спільне з Росією і Білоруссю.",Виграла конкурс серед джунів-веб дизайнерів щодо права на розробку дизайну лендінг-пейдж для стартапу навчальної платформи з трейдінгу (десктоп + мобільна версія) для іспаномовної аудиторії.,Design,pre,0.5,"Виграла конкурс серед джунів-веб дизайнерів щодо права на розробку дизайну лендінг-пейдж для стартапу навчальної платформи з трейдінгу (десктоп + мобільна версія) для іспаномовної аудиторії.
Я розробляла:
Дизайн лендінгу навчальної платформи з трейдінгу (десктоп + мобільна версія) для іспаномовної аудиторії; 
Дизайн сайту для передзамовення виробів магазину-пекарні (десктоп + мобільна версія);
Дизайн мобільного додатку для купівлі та прослуховування аудіокниг українською;
Редизайн сайту української компанії з розробки і підтримки електронних технологій;
Розробка PDF-презентацій для компаніі, що залучає інвестиції для стартапів.

В своїй роботі використовую такі інструменти як: Figma, Adobe Photoshop, Adobe After Effects.
Точно знаю, що не зможу реалізуватись в Adult, Gambling, Dating, Gamedev, Blockchain/Crypto, працювати з компаніями, які мають щось спільне з Росією і Білоруссю.",uk,8da0094a-bf8e-54fd-8fac-fb0b94c78339,11210
Junior UI/UX Designer,"Я світчер, декілька років працювала у сфері обслуговування клієнтів. За той час здобула багато навиків, як от адаптивність, вміння налагоджувати контакт, вміння розв'язувати конфлікти або взагалі згладжувати ситуацію, щоб до них не дійшло. Знаю, що таке дедлайни і коли “горить”.",,,Design,upper,0.0,"
Я світчер, декілька років працювала у сфері обслуговування клієнтів. За той час здобула багато навиків, як от адаптивність, вміння налагоджувати контакт, вміння розв'язувати конфлікти або взагалі згладжувати ситуацію, щоб до них не дійшло. Знаю, що таке дедлайни і коли “горить”.
",uk,18b295ea-50f9-577c-9196-91dd31080ec6,11211
"Junior UI/UX Designer, Graphic designer","Фріланс,  Квітень 2020 - дотепер

Графічний дизайнер

Займалась розробкою фірмового стилю для музичного гурту «VSIVDOMA», протягом двух тижнів підготувала ескізи логотипу та  на основі узгоджених брифів про фірмовий стиль компанії, виготовила 10 рекламних постерів для соціальних мереж, веб перегляду та друку, розробила дизайн для соціальних мереж гурту.

Розробляла концепції дизайн макетів різноманітних рекламних носіїв, включаючи прийняття рішень щодо шрифтів, зображень, читабельності та потреб читачів.

Працювала у тандемі з різними клієнтами (британська компанія “EdTechX”, музичний гурт “VSIVDOMA” та інші).

Розроблювала банери, постери та інший рекламний контент для соціальних мереж (Instagram, Facebook, Youtube).

Досвід роботи з графічними редакторамами, такими як Illustrator, Photoshop, InDesign, Figma.

Розуміння можливостей та обмежень HTML, CSS, JavaScript",,,Design,intermediate,0.0,"
Фріланс,  Квітень 2020 - дотепер

Графічний дизайнер

Займалась розробкою фірмового стилю для музичного гурту «VSIVDOMA», протягом двух тижнів підготувала ескізи логотипу та  на основі узгоджених брифів про фірмовий стиль компанії, виготовила 10 рекламних постерів для соціальних мереж, веб перегляду та друку, розробила дизайн для соціальних мереж гурту.

Розробляла концепції дизайн макетів різноманітних рекламних носіїв, включаючи прийняття рішень щодо шрифтів, зображень, читабельності та потреб читачів.

Працювала у тандемі з різними клієнтами (британська компанія “EdTechX”, музичний гурт “VSIVDOMA” та інші).

Розроблювала банери, постери та інший рекламний контент для соціальних мереж (Instagram, Facebook, Youtube).

Досвід роботи з графічними редакторамами, такими як Illustrator, Photoshop, InDesign, Figma.

Розуміння можливостей та обмежень HTML, CSS, JavaScript
",uk,d0a9f241-1cf4-56c3-bcc1-4d408d68b0f3,11213
Junior UI/UX Designer / Web-Designer,"Досвіду роботи не маю, але успішно завершив курси UI/UX Дизайну у комп'ютеній школі Hillel, маю сертифікат. Протягом курсу розробив редизайн для лендінгу сайта, його адаптивну версію на мобільні пристрої, дешборд та онлайн магазин. Усі роботи наявні у портфоліо на Dribbble та Behance.",,,Design,intermediate,0.0,"
Досвіду роботи не маю, але успішно завершив курси UI/UX Дизайну у комп'ютеній школі Hillel, маю сертифікат. Протягом курсу розробив редизайн для лендінгу сайта, його адаптивну версію на мобільні пристрої, дешборд та онлайн магазин. Усі роботи наявні у портфоліо на Dribbble та Behance.
",uk,86e3ad29-99ef-5e3a-9eef-9519f2bae9db,11216
Middle UI/UX Designer,"Наразі в пошуках нової роботи на посаду web ux/ui дизайнера. Маю досвід в створенні мобільних застосунків, інтернет-магазинів, корпоративних сайтів та лендінгів, верстка в Tilda та Readymag.

Технічні скіли: 

- впевнена робота в Figma з комопонентами та auto-layout, smart animate.
- Adobe Photoshop, Adobe Illustrator, Affinity Designer, Affinity Photo.

Зможу надати рекомендації з компанії де зараз працюю.",,Три разочки потрапив в #madeontilda ))),Design,pre,2.0,"Три разочки потрапив в #madeontilda )))
Наразі в пошуках нової роботи на посаду web ux/ui дизайнера. Маю досвід в створенні мобільних застосунків, інтернет-магазинів, корпоративних сайтів та лендінгів, верстка в Tilda та Readymag.

Технічні скіли: 

- впевнена робота в Figma з комопонентами та auto-layout, smart animate.
- Adobe Photoshop, Adobe Illustrator, Affinity Designer, Affinity Photo.

Зможу надати рекомендації з компанії де зараз працюю.
",uk,7d807a8f-f047-51df-8b57-c77152dfc38b,12826
Middle UI/UX Designer,"Півтора року працював в компанії ""Потрібні люди"". Спершу на посаді HTML/CSS/JS верстальника пів року, потім рік в ролі дизайнера. В основному займався створенням дизайну інтерсфейсів для веб-сайтів (Лендінг, візитка, інтернет-магазин і тп), інколи створював дизайн логотипів, реклами в соціальні мережі і банерів.
Останні 4 місяці займаюся моушн дизайном та паралельно вивчаю 3д дизайн.
Хочу стати частинкою професійної команди, яка займається UI/UX дизайном, та стрімко розвивати свой скіли в цьому напрямку.",,,Design,pre,2.0,"
Півтора року працював в компанії ""Потрібні люди"". Спершу на посаді HTML/CSS/JS верстальника пів року, потім рік в ролі дизайнера. В основному займався створенням дизайну інтерсфейсів для веб-сайтів (Лендінг, візитка, інтернет-магазин і тп), інколи створював дизайн логотипів, реклами в соціальні мережі і банерів.
Останні 4 місяці займаюся моушн дизайном та паралельно вивчаю 3д дизайн.
Хочу стати частинкою професійної команди, яка займається UI/UX дизайном, та стрімко розвивати свой скіли в цьому напрямку.
",uk,ab850fd2-5bae-52c4-9644-f842f4904bd7,12827
Middle UI/UX Designer,"Проектування та інтерфейси, створення адаптивного дизайну для інтерфейсів у бізнес-додатках, веб-сайтах та надання кінцевим користувачам найбільш ефективного та приємного інтерактивного досвіду.

Крім того, я завжди вивчаю сучасні тенденції та використовую UX-рекомендації у своїй роботі.",,,Design,pre,4.0,"
Проектування та інтерфейси, створення адаптивного дизайну для інтерфейсів у бізнес-додатках, веб-сайтах та надання кінцевим користувачам найбільш ефективного та приємного інтерактивного досвіду.

Крім того, я завжди вивчаю сучасні тенденції та використовую UX-рекомендації у своїй роботі.
",uk,2574d407-296a-5e6d-8953-7495bbee0179,12828
Middle UI/UX Designer,"- Робота над внутрішнім продуктом компанії
- Веб дизайн
- Дизайн UI/UX
- Прототипування
- Дизайн взаємодії
- Дизайн соц мережей","Я хочу вирішувати цікаві та складні завдання з дружньою та професійною командою, рости професійно, покращувати свої навички та створювати чудовий досвід користувача","University Landing Pages, Social Web Applications, end-to-end Branding, Checkout Pages and more Landing Pages",Design,intermediate,2.0,"University Landing Pages, Social Web Applications, end-to-end Branding, Checkout Pages and more Landing Pages
- Робота над внутрішнім продуктом компанії
- Веб дизайн
- Дизайн UI/UX
- Прототипування
- Дизайн взаємодії
- Дизайн соц мережей
Я хочу вирішувати цікаві та складні завдання з дружньою та професійною командою, рости професійно, покращувати свої навички та створювати чудовий досвід користувача",uk,a4bdfb27-e56e-5f8f-8af9-7b4c493c2535,12829
Mobile UI/UX Designer,"Працювала над реальними проектами (Teach for Ukraine та ETNODIM) в рамках курсу Web Design Junior від Projector School
Web designer in Booking Ninjas (2021-2023) - interface design, client portal, mobile app for staff, hotel administration portal, student housing portal)
Freelance projects - landing page for a singer, landing page for a beatmaker
Після проходження курсу Mobile App Design у Projector School, хочу розвиватися в дизайні мобільних додатків",,"Курс Web Design Junior та Mobile App Design від Projector School  з сертифікатами, вивчаю Adobe Illustrator самостійно
Розробила дизайн лендінгу для бітмейкера та самостійно перенесла дизайн з Figma у Webflow",Design,fluent,2.0,"Курс Web Design Junior та Mobile App Design від Projector School  з сертифікатами, вивчаю Adobe Illustrator самостійно
Розробила дизайн лендінгу для бітмейкера та самостійно перенесла дизайн з Figma у Webflow
Працювала над реальними проектами (Teach for Ukraine та ETNODIM) в рамках курсу Web Design Junior від Projector School
Web designer in Booking Ninjas (2021-2023) - interface design, client portal, mobile app for staff, hotel administration portal, student housing portal)
Freelance projects - landing page for a singer, landing page for a beatmaker
Після проходження курсу Mobile App Design у Projector School, хочу розвиватися в дизайні мобільних додатків
",uk,ea322782-bb2a-519b-87ef-d559f2c78c46,12854
"Senior UI/UX Designer, Senior Product Designer","Я дизайнер і шукаю роботу в агенції, продуктовій команді, або в аутсорс компанії, котра хоче розвивати свою дизайн команду. Мав досвід роботи з ентерпрайзом і стартапами різного розміру. Більшість проектів вів від діскавері до фази дизайн QA і підтримки розробки. Вмію робити дослідження, тестування, прототипування, проробляти інформаційну архітектуру, працювати з аналітикою і створювати, або підтримувати візуальний стиль.",,,Design,upper,10.0,"
Я дизайнер і шукаю роботу в агенції, продуктовій команді, або в аутсорс компанії, котра хоче розвивати свою дизайн команду. Мав досвід роботи з ентерпрайзом і стартапами різного розміру. Більшість проектів вів від діскавері до фази дизайн QA і підтримки розробки. Вмію робити дослідження, тестування, прототипування, проробляти інформаційну архітектуру, працювати з аналітикою і створювати, або підтримувати візуальний стиль.
",uk,1738d8fb-cd1d-5585-a820-bba7ee27f8c0,17199
"Senior Web, UI/UX Designer","Я дизайнер і арт-директор з восьмирічним досвідом в галузі візуальних комунікацій. Ключовими навичками є розробка користувацького досвіду, прототипування, аудит і графічний дизайн веб-аплікацій і сайтів, арт-дирекшен, графічний дизайн (візуальна ідентифікація, прінт). Також маю навички продак-менеджменту в розробці веб-аплікацій. 
Я походжу  з Дніпропетровська, Україна, наразі тимчасово мешкаю в Польші. Володію українською, англійською, польською і російською мовами. 
Я зацікавлений в віддаленій роботі по разових або довготривалих проектах (включно з фуллтайм) насамперед в галузі веб розробки і графічного дизайну і відкритий до проектів як великого, так і малого масштабу. 
Будь ласка, сконтактуйте зі мною, якщо маєте будь-які питання.",,,Design,intermediate,10.0,"
Я дизайнер і арт-директор з восьмирічним досвідом в галузі візуальних комунікацій. Ключовими навичками є розробка користувацького досвіду, прототипування, аудит і графічний дизайн веб-аплікацій і сайтів, арт-дирекшен, графічний дизайн (візуальна ідентифікація, прінт). Також маю навички продак-менеджменту в розробці веб-аплікацій. 
Я походжу  з Дніпропетровська, Україна, наразі тимчасово мешкаю в Польші. Володію українською, англійською, польською і російською мовами. 
Я зацікавлений в віддаленій роботі по разових або довготривалих проектах (включно з фуллтайм) насамперед в галузі веб розробки і графічного дизайну і відкритий до проектів як великого, так і малого масштабу. 
Будь ласка, сконтактуйте зі мною, якщо маєте будь-які питання.
",uk,51d03634-2038-5706-9faa-ee0c5e88b4d4,17204
Strong Junior UI/UX Designer,"Я набрався досвіду в створенні сценаріїв дій користувачів і розробці користувальницького інтерфейсу навчаючись у BEETROOT ACADEMY, і найбільш я пишаюся своїм дипломним проектом назва якого ""Платформа для планування навчального процесу в школах"", який я розвиваю і покращують донині","Я працюю у відомій компанії, у дружньому колективі, займаюся 
цікавими проектами у зручному та просторому офісі. Постійно спілкуюся з командою та реалізовую з ними спільні ідеї. Спілкуюся з професійними дизайнерами щоб перейняти від них всі знання якими зобов’язаний володіти успішний дизайнер. По можливості ходжу з командою на футбол, цікавлюся 
їхніми успіхами, завжди стараюся вислухати у різних ситуаціях)","Я готовий докласти всі необхідні зусилля щоб досягти своєї цілі, мати змогу допомогти людям які тільки почали ставати на цю дорогу, мотивувати їх, готовий працювати більше чим потрібно якщо я буду бачити в цьому необхідність, таким чином залишивши після себе як в команді так і на проекті 
не тільки слід якісного дизайнера але й цікавої та творчої людини)",Design,pre,0.5,"Я готовий докласти всі необхідні зусилля щоб досягти своєї цілі, мати змогу допомогти людям які тільки почали ставати на цю дорогу, мотивувати їх, готовий працювати більше чим потрібно якщо я буду бачити в цьому необхідність, таким чином залишивши після себе як в команді так і на проекті 
не тільки слід якісного дизайнера але й цікавої та творчої людини)
Я набрався досвіду в створенні сценаріїв дій користувачів і розробці користувальницького інтерфейсу навчаючись у BEETROOT ACADEMY, і найбільш я пишаюся своїм дипломним проектом назва якого ""Платформа для планування навчального процесу в школах"", який я розвиваю і покращують донині
Я працюю у відомій компанії, у дружньому колективі, займаюся 
цікавими проектами у зручному та просторому офісі. Постійно спілкуюся з командою та реалізовую з ними спільні ідеї. Спілкуюся з професійними дизайнерами щоб перейняти від них всі знання якими зобов’язаний володіти успішний дизайнер. По можливості ходжу з командою на футбол, цікавлюся 
їхніми успіхами, завжди стараюся вислухати у різних ситуаціях)",uk,1bc8ab63-9839-5df3-85ba-d0ab3be044e4,17885
Trainee/Junior UI/UX Designer,"Закінчив навчання в beetroot academy за напрямом UI/UX дизайн.
За час навчання створював Lo-Fi прототипи, інтерактивні прототипи, вайрфрейми, макети, лого працював в команді. Проводив аналіз конкурентів. 
Доводилось також працювати із сервісом  Readymag.","Бажаю розвивати та покращувати навички, вивчати нові технології, отримувати досвід та працювати з крутою командою.",,Design,pre,0.0,"
Закінчив навчання в beetroot academy за напрямом UI/UX дизайн.
За час навчання створював Lo-Fi прототипи, інтерактивні прототипи, вайрфрейми, макети, лого працював в команді. Проводив аналіз конкурентів. 
Доводилось також працювати із сервісом  Readymag.
Бажаю розвивати та покращувати навички, вивчати нові технології, отримувати досвід та працювати з крутою командою.",uk,1b42fb7b-8e36-5880-bfa6-2ab2ef76e1f0,18928
Trainee/Junior UI/UX Designer,"Робочо-освітній дросвід
E-Commerce:
- аналіз конкурентів та вхідних данних клієнта;
- розробка концепту та робота з референсами;
- створення дизайн системи в Figma;
- адаптивния дизайн.

Landing page:
- аналіз вихідних даних клієнта;
- аналіз конкурентів;
- пошук і робота з референтами;
- створення прототипу;
- робота з правками.",,"Курси:
School HotSpot: English A1 (now)
School HotSpot: English elementary (12.05.2023)
Projector Institute: Web Design Junior (20.04.2022)
SkillUp: UI\UX Design (2021)",Design,basic,0.0,"Курси:
School HotSpot: English A1 (now)
School HotSpot: English elementary (12.05.2023)
Projector Institute: Web Design Junior (20.04.2022)
SkillUp: UI\UX Design (2021)
Робочо-освітній дросвід
E-Commerce:
- аналіз конкурентів та вхідних данних клієнта;
- розробка концепту та робота з референсами;
- створення дизайн системи в Figma;
- адаптивния дизайн.

Landing page:
- аналіз вихідних даних клієнта;
- аналіз конкурентів;
- пошук і робота з референтами;
- створення прототипу;
- робота з правками.
",uk,97f001be-7d4f-59ea-9f47-747aef9333ba,18929
Trainee UI/UX Designer,"Маю досвід роботи на фрілансі близько 2.5 років, займався розробкою прототипiв сайтів та їх дизайном. Окрім сайтiв i лендінгів, займався обкладинками для соц. мереж та їх оформленням. Зараз продовжую займатися дизайном, тому хотілося б потрапити в цю сферу.","Напевно велике бажання для мене це крута команда, де всі можуть допомогти один одному, найбільше я хочу отримати приємний і корисний досвід від роботи і неймовiрний результат.","Напевно те, що я досить адаптований до роботи, якщо взяти мій минулий досвід з фрілансу, то там ніразу не виникало проблем з комунікацією і з самим процесом роботи, навіть якщо спочатку були розбіжності в баченні результату.",Design,intermediate,3.0,"Напевно те, що я досить адаптований до роботи, якщо взяти мій минулий досвід з фрілансу, то там ніразу не виникало проблем з комунікацією і з самим процесом роботи, навіть якщо спочатку були розбіжності в баченні результату.
Маю досвід роботи на фрілансі близько 2.5 років, займався розробкою прототипiв сайтів та їх дизайном. Окрім сайтiв i лендінгів, займався обкладинками для соц. мереж та їх оформленням. Зараз продовжую займатися дизайном, тому хотілося б потрапити в цю сферу.
Напевно велике бажання для мене це крута команда, де всі можуть допомогти один одному, найбільше я хочу отримати приємний і корисний досвід від роботи і неймовiрний результат.",uk,04e4ce0a-1ee9-5c79-bf0a-793f8ebf3998,19032
UI/UX Designer,"09.2018 - ... - freelance ( UI/UX & graphic designer )

11.2019 - 09.2020 - Jelvix ( graphic designer )

09.2020 - ... - AnyforSoft ( UI/UX designer )","Хочу займатися довготривалими проєктами в команді, UX дослідженнями. Якнайшенше брати участь у розробці матеріалів для маркетингу та hr-відділів","Уміння працювати з різними типами клієнтів, уникаючи конфліктів при різному баченні результату. Ведення проєктів без безпосередньої участі менеджера. Уміння стати феєю та втілювати будь-які візуальні забаганки",Design,intermediate,4.0,"Уміння працювати з різними типами клієнтів, уникаючи конфліктів при різному баченні результату. Ведення проєктів без безпосередньої участі менеджера. Уміння стати феєю та втілювати будь-які візуальні забаганки
09.2018 - ... - freelance ( UI/UX & graphic designer )

11.2019 - 09.2020 - Jelvix ( graphic designer )

09.2020 - ... - AnyforSoft ( UI/UX designer )
Хочу займатися довготривалими проєктами в команді, UX дослідженнями. Якнайшенше брати участь у розробці матеріалів для маркетингу та hr-відділів",uk,2a8d27df-bbc8-5a7c-8e1c-1c08a6c30dd2,19123
UI/UX Designer,"10.2022 - now. Робота в компаніі над складним, багатофункціональним продуктом. За рахунок того, що це робота в маленькій компанії, я отримала максимально крутий досвід, закриваючі різні ролі та беручі на себе відповідальнсть. Я закриваю весь процес від запиту від бізнесу до передачі в роботу розробникам. Багато комунікаціі з бізнесом та командою для досягнення результату)

06.2022 - 10.2022 Робота в компаніі, яка займається розробкою додатків для Microsoft. Також в цей період отримала досвід проектування для X-box.

01.2022 - 06.2022 Робота з командою дизайнерів на фрілансі. Ми працювали над різними цікавими проектами. Проект яким я пишаюсь - це настольний додаток для батьків і дітей, який допомагає батькам слідкувати за навчальним процесом дитини та допомагати в виконанні домашніх завдань.",,"May 2022 - Jun 2022
Course ""English for IT""
Anna Gandrabura

Dec 2021 - Mar 2022
Course ""Mobile Apps design""
Projector Institute

Sep 2021 - Dec 2021
Course ""Ux/Ui design Start""
Designly school",Design,intermediate,1.0,"May 2022 - Jun 2022
Course ""English for IT""
Anna Gandrabura

Dec 2021 - Mar 2022
Course ""Mobile Apps design""
Projector Institute

Sep 2021 - Dec 2021
Course ""Ux/Ui design Start""
Designly school
10.2022 - now. Робота в компаніі над складним, багатофункціональним продуктом. За рахунок того, що це робота в маленькій компанії, я отримала максимально крутий досвід, закриваючі різні ролі та беручі на себе відповідальнсть. Я закриваю весь процес від запиту від бізнесу до передачі в роботу розробникам. Багато комунікаціі з бізнесом та командою для досягнення результату)

06.2022 - 10.2022 Робота в компаніі, яка займається розробкою додатків для Microsoft. Також в цей період отримала досвід проектування для X-box.

01.2022 - 06.2022 Робота з командою дизайнерів на фрілансі. Ми працювали над різними цікавими проектами. Проект яким я пишаюсь - це настольний додаток для батьків і дітей, який допомагає батькам слідкувати за навчальним процесом дитини та допомагати в виконанні домашніх завдань.
",uk,c979ae92-16cf-539f-b2f1-633aeaace54f,19124
UI/UX Designer,"1.  Certificate of completion the course Introduction to IT April 2023 – May 2023, Beetroot IT Company
2. Марафон від GoIT Демо-Design UI-UX, створила лендінг 
3. Марафон від GoIT UI-UX Design, задизайнили астрологічний застосунок - гороскоп
4. Тест-драйв IT-професій від GoIT, зробили макет сайту в Figma",,,Design,basic,0.5,"
1.  Certificate of completion the course Introduction to IT April 2023 – May 2023, Beetroot IT Company
2. Марафон від GoIT Демо-Design UI-UX, створила лендінг 
3. Марафон від GoIT UI-UX Design, задизайнили астрологічний застосунок - гороскоп
4. Тест-драйв IT-професій від GoIT, зробили макет сайту в Figma
",uk,b227d002-1b74-51f4-bb16-aa73c7cf48d1,19125
UI/UX Designer,"1
Веб-дизайнер
з 23.06.2022р. до 05.10.2022р.   
“KovalIt”, IT-компанія

За час роботи в компанії “KovalIt” був розроблений повноцінний проєкт сайту курсу по зачіскам. Термін виконання - 2 місяці з правками.
Мета: створити стильний, мінімалістичний сайт, який допоможе користувачеві легко обрати курс та пройти його онлайн. 
Обовʼязки:
- дотримання вимог згідно ТЗ
- підбір кольорової палітри та шрифтової пари
- розробка дизайну для мобільної, планшетної та десктопної версії
- створення логотипу
- розробка дизайну сертифікату з проходження курсів

2
Веб-дизайнер з особистого стилю
з 30.04.2022р. до теперішнього часу  
Міжнародний Благодійний Фонд “День За Днем” (“DayByDay”)
Мета проєкту - допомога людям які були в окупації та постраждали, а також всім хто зараз потребує будь-якої підтримки.
Волонтери дизайнери і розробники швидко та якісно створили сайт, який допоможе команді “DayByDay” в їхній подальшій роботі.
Обовʼязки:
- розробка особистого стилю (стікерпак, банер, візитівка, бейдж, перепустка, історії Instagram)
- розробка дизайну сайту",,"- Посада UI/UX Designer. 
Беру участь в створенні дизайну сайту та особистого стилю для Міжнародного Благодійного Фонду “День За Днем”. Наразі сайт переходить на вищий рівень, повністю змінює свою концепцію. Все задля більш зручного інтерфесу та дизайну для користувача.
- Проходження стажування як UI/UX Designer в студії KovalIt. 
Це надзвичайно крутий досвід праці в молодій та зростаючій команді.",Design,pre,1.5,"- Посада UI/UX Designer. 
Беру участь в створенні дизайну сайту та особистого стилю для Міжнародного Благодійного Фонду “День За Днем”. Наразі сайт переходить на вищий рівень, повністю змінює свою концепцію. Все задля більш зручного інтерфесу та дизайну для користувача.
- Проходження стажування як UI/UX Designer в студії KovalIt. 
Це надзвичайно крутий досвід праці в молодій та зростаючій команді.
1
Веб-дизайнер
з 23.06.2022р. до 05.10.2022р.   
“KovalIt”, IT-компанія

За час роботи в компанії “KovalIt” був розроблений повноцінний проєкт сайту курсу по зачіскам. Термін виконання - 2 місяці з правками.
Мета: створити стильний, мінімалістичний сайт, який допоможе користувачеві легко обрати курс та пройти його онлайн. 
Обовʼязки:
- дотримання вимог згідно ТЗ
- підбір кольорової палітри та шрифтової пари
- розробка дизайну для мобільної, планшетної та десктопної версії
- створення логотипу
- розробка дизайну сертифікату з проходження курсів

2
Веб-дизайнер з особистого стилю
з 30.04.2022р. до теперішнього часу  
Міжнародний Благодійний Фонд “День За Днем” (“DayByDay”)
Мета проєкту - допомога людям які були в окупації та постраждали, а також всім хто зараз потребує будь-якої підтримки.
Волонтери дизайнери і розробники швидко та якісно створили сайт, який допоможе команді “DayByDay” в їхній подальшій роботі.
Обовʼязки:
- розробка особистого стилю (стікерпак, банер, візитівка, бейдж, перепустка, історії Instagram)
- розробка дизайну сайту
",uk,ef5b0135-8480-5e3a-b822-ac1bc2e6134e,19126
