Position,Moreinfo,Looking For,Highlights,Primary Keyword,English Level,Experience Years,CV,CV_lang,id,__index_level_0__
"Business Analyst, Project Manager","Я маю досвід роботи у сфері маркетингу: я розробляла стратегії комунікації з клієнтами, дистанційну систему управління для засновника проекту, плани акцій та індивідульних оферів. Маю досвід ведення переговорів та відпрацьовування негативу. Я набула досвід структурізації співпраці людей з різними поглядами на проект.
 Я працювала помічником-асистентом бізнес-аналітика півроку: робила порівнювальний аналіз конкурентів, розробляла статусну модель заказу для маркетплейсу, робила схемі в miro та idroo і.т.д.
Додатково: Працювала репетитором з математики, допомагала студентами скласти экзамени до університетів( та шкіл) України та Європи.",,"Я вступила в декілька іноземних університетів та скоріш за все розпочну своє навчання у вересні або вже наступного року  
Звісно, успіх у навчанні не завжди гарантує успіх в роботі, але це не мій випадок))",Business Analyst,upper,0.5,"Я вступила в декілька іноземних університетів та скоріш за все розпочну своє навчання у вересні або вже наступного року  
Звісно, успіх у навчанні не завжди гарантує успіх в роботі, але це не мій випадок))
Я маю досвід роботи у сфері маркетингу: я розробляла стратегії комунікації з клієнтами, дистанційну систему управління для засновника проекту, плани акцій та індивідульних оферів. Маю досвід ведення переговорів та відпрацьовування негативу. Я набула досвід структурізації співпраці людей з різними поглядами на проект.
 Я працювала помічником-асистентом бізнес-аналітика півроку: робила порівнювальний аналіз конкурентів, розробляла статусну модель заказу для маркетплейсу, робила схемі в miro та idroo і.т.д.
Додатково: Працювала репетитором з математики, допомагала студентами скласти экзамени до університетів( та шкіл) України та Європи.
",uk,df92e454-60eb-5a31-b751-0ce27b7adecb,1552
"Business Analyst, Project Manager.","4 рока досвіда роботи у ролі BA. Працював у таких компаніях як: ПриватБанк, АЛЛО, ВАРУС, БАДМ. 

В ПриватБанку була загальна робота BA з ухилом у банківську сферу та сферу обслуговування клієнтів.

В АЛЛО робота була пов'язана з IT та маркетплейсом. 

В ВАРУСі основа частина роботи була пов'язана з логістикою та ВМС системою.

В БАДМ основна частина роботи була пов'язана з IT та налаштуванням ВМС системи.

Якщо я не знаю якусь інформацію для роботи, я обов'язково її знайду та отримаю.",,,Business Analyst,pre,4.0,"
4 рока досвіда роботи у ролі BA. Працював у таких компаніях як: ПриватБанк, АЛЛО, ВАРУС, БАДМ. 

В ПриватБанку була загальна робота BA з ухилом у банківську сферу та сферу обслуговування клієнтів.

В АЛЛО робота була пов'язана з IT та маркетплейсом. 

В ВАРУСі основа частина роботи була пов'язана з логістикою та ВМС системою.

В БАДМ основна частина роботи була пов'язана з IT та налаштуванням ВМС системи.

Якщо я не знаю якусь інформацію для роботи, я обов'язково її знайду та отримаю.
",uk,d88615eb-12c6-58cd-806d-0acdfcda1fb3,1553
"Business Analyst, Project Manager, Account Manager, Account Administrator","Протягом шести років займався налаштуванням та впровадженням CRM-системи OneBox. Починав кар'єру в IT з посади Customer Support Manager. За рік роботи показав одні з найкращих результатів в команді, та після створення нової послуги Junior Account Manager, став першопрохідцем в ній. Через півроку роботи була відкрита ще одна послуга Senior Account Manajer, де також став першим співробітником в компаній, який впанував її. Також спробував свої навички в професії Account Administrator, де займався адмініструванням команди менеджерів, яка складамлась з шести співробітників, в обов'язки входило адміністрування роботи працівників, контроль за виконанням їх завдань, успішність ведення проектів, комунікація з клієнтами, вирішення їх проблем. На цій посаді працював паралельно, тому вів ще 4-5 проєктів самостіно, які також самостійно адміністрував.
Основними обов'язками на посаді Account Manager`а були:
- збір вимог від клієнта
- написання ТЗ, погодження з замовником
- аналіз даних та розрозка рішень, які вирішують завдання замовника
- впровадження проєкту клієнта (планування, визначення пріоритетів, написання ТЗ розробникам, контроль виконання завдань, тестування функціоналу, сдача проєкту замовнику, налаштування інтеграцій з сайтами, різними сервісами, робота з багатьма CMS, програмами для роботи з API, HTML, CSS, PHP preg match, Google сервіси, при необхідності вивчення нових систем та роботи з ними (якщо це вимагає вирішення задачі замовника) та інше)

В роботі завжди націлений на максимальний результат, якщо отримую задачу, то просто вимушений розібратись з нею до кінця, повторно збираю інформацію, спілкуюсь з замовником, виясняю, що потрібно для отриманн результату, якщо всіх влаштовує - налаштовую, якщо ні - шукаю варіанти. Завдань, які не можна вирішити - майже не існує, тому готовий розбиратись робити все що потрібно.","Основний мотиватор для мене - це впровадження нових рішень, розробка процесів, максимальна участь в житті компанії, вивчення нового. 
Не хочу стояти на місці, цікавить розвиток та можливість кар'єрного росту.
Точно не хотів би займатись продажами, це не моє.","Більше за все пишаюсь тим, що за роки своєї роботи зміг досягнути результату, коли є чому навчити інших співробітників, коли налаштований функціонал дійсно допомагає замовникам вирішити проблеми, які стояли перед ними. Брав участь в розробці технології впровадження проєктів, налаштовував майже всі процеси, якими користувались мої колеги, пропонував рішення, які оптимізували процеси, впроваджував їх. Все, що нове і може оптимізувати роботу - це для мене.",Project Manager,pre,5.0,"Більше за все пишаюсь тим, що за роки своєї роботи зміг досягнути результату, коли є чому навчити інших співробітників, коли налаштований функціонал дійсно допомагає замовникам вирішити проблеми, які стояли перед ними. Брав участь в розробці технології впровадження проєктів, налаштовував майже всі процеси, якими користувались мої колеги, пропонував рішення, які оптимізували процеси, впроваджував їх. Все, що нове і може оптимізувати роботу - це для мене.
Протягом шести років займався налаштуванням та впровадженням CRM-системи OneBox. Починав кар'єру в IT з посади Customer Support Manager. За рік роботи показав одні з найкращих результатів в команді, та після створення нової послуги Junior Account Manager, став першопрохідцем в ній. Через півроку роботи була відкрита ще одна послуга Senior Account Manajer, де також став першим співробітником в компаній, який впанував її. Також спробував свої навички в професії Account Administrator, де займався адмініструванням команди менеджерів, яка складамлась з шести співробітників, в обов'язки входило адміністрування роботи працівників, контроль за виконанням їх завдань, успішність ведення проектів, комунікація з клієнтами, вирішення їх проблем. На цій посаді працював паралельно, тому вів ще 4-5 проєктів самостіно, які також самостійно адміністрував.
Основними обов'язками на посаді Account Manager`а були:
- збір вимог від клієнта
- написання ТЗ, погодження з замовником
- аналіз даних та розрозка рішень, які вирішують завдання замовника
- впровадження проєкту клієнта (планування, визначення пріоритетів, написання ТЗ розробникам, контроль виконання завдань, тестування функціоналу, сдача проєкту замовнику, налаштування інтеграцій з сайтами, різними сервісами, робота з багатьма CMS, програмами для роботи з API, HTML, CSS, PHP preg match, Google сервіси, при необхідності вивчення нових систем та роботи з ними (якщо це вимагає вирішення задачі замовника) та інше)

В роботі завжди націлений на максимальний результат, якщо отримую задачу, то просто вимушений розібратись з нею до кінця, повторно збираю інформацію, спілкуюсь з замовником, виясняю, що потрібно для отриманн результату, якщо всіх влаштовує - налаштовую, якщо ні - шукаю варіанти. Завдань, які не можна вирішити - майже не існує, тому готовий розбиратись робити все що потрібно.
Основний мотиватор для мене - це впровадження нових рішень, розробка процесів, максимальна участь в житті компанії, вивчення нового. 
Не хочу стояти на місці, цікавить розвиток та можливість кар'єрного росту.
Точно не хотів би займатись продажами, це не моє.",uk,8722a925-f97e-522d-94ea-940b5206faff,1554
"Business Analyst, System Analyst, Project Manager","Останні 2 роки я працювала як проектний менеджер у Ed-tech компанії, отримала досвід  супроводу організаційних і продуктових змін, системного аналізу бізнес-процесів компанії.",,"Участь у плануванні і реалізації проєкту з переносу данних в нову срм систему, адаптація команди до нових процесів. Перегляд і автоматизація наявних бізнес-процесів",Project Manager,pre,1.5,"Участь у плануванні і реалізації проєкту з переносу данних в нову срм систему, адаптація команди до нових процесів. Перегляд і автоматизація наявних бізнес-процесів
Останні 2 роки я працювала як проектний менеджер у Ed-tech компанії, отримала досвід  супроводу організаційних і продуктових змін, системного аналізу бізнес-процесів компанії.
",uk,558f0214-76b4-51a1-b358-8c669c84382c,1561
"CEO, Project Manager","20 років роботи CEO. 
Працював в 6 компаніях.
В 5 співзасновник.
Основні задачі: створення команди, керування, маркетинг, створення нових продуктів та послуг, фінансовий менеджмент, маркетинг та реклама, керування продажами.
B2B та B2C, послуги та виробництво.
Війна внесла корективи. Вирішив спробувати в ІТ.
Закінчив курси з РМ. Зараз проходжу ще одні. Систематизую досвід.",,,Project Manager,pre,11.0,"
20 років роботи CEO. 
Працював в 6 компаніях.
В 5 співзасновник.
Основні задачі: створення команди, керування, маркетинг, створення нових продуктів та послуг, фінансовий менеджмент, маркетинг та реклама, керування продажами.
B2B та B2C, послуги та виробництво.
Війна внесла корективи. Вирішив спробувати в ІТ.
Закінчив курси з РМ. Зараз проходжу ще одні. Систематизую досвід.
",uk,a76a96bd-7840-5904-9e32-571f1a4c6214,1759
Chief Digital Officer (Solutions architect/Enterprise Project Manager),"15+ років досвіду: - Інтеграція промислових систем управління IIoT та корпоративних ІТ-рішень. - Комплексні рішення та послуги з управління продуктивністю активів. - Промислові сервісні рішення IoT. - Впровадження комплексних проектів автоматизації підприємства (IT-Enterprise, EPR, CRM, WMS, система закупівель, рішення Microsoft Azure і Google, Project Software) і системи управління промисловою автоматизацією (DCS, PLC, SCADA/HMI, MES, ICS, SIS, CMS / AMS, APM та УПРАВЛІННЯ АКТИВАМИ) - Роль архітектора та менеджера проекту (ISA/IEC, ATEX, SIL, IEEE/ANSI, API, CISA, ISO, Achilles/ACCP)
- Pre-Sales та After-Sales, менеджер з підтримки. 
- Управління ризиками. 

Маю досвід впровадження рішень ОТ/ІТ в нафтогазовій, хімічній, металургійній та харчовий галузі. Побудови архітектури ОТ/ІТ для вибухонебезпечних зон та критичної інфраструктури. Аудиту об’єктів впровадження ОТ/ІТ рішень для критичного обладнення.",,,Project Manager,pre,10.0,"
15+ років досвіду: - Інтеграція промислових систем управління IIoT та корпоративних ІТ-рішень. - Комплексні рішення та послуги з управління продуктивністю активів. - Промислові сервісні рішення IoT. - Впровадження комплексних проектів автоматизації підприємства (IT-Enterprise, EPR, CRM, WMS, система закупівель, рішення Microsoft Azure і Google, Project Software) і системи управління промисловою автоматизацією (DCS, PLC, SCADA/HMI, MES, ICS, SIS, CMS / AMS, APM та УПРАВЛІННЯ АКТИВАМИ) - Роль архітектора та менеджера проекту (ISA/IEC, ATEX, SIL, IEEE/ANSI, API, CISA, ISO, Achilles/ACCP)
- Pre-Sales та After-Sales, менеджер з підтримки. 
- Управління ризиками. 

Маю досвід впровадження рішень ОТ/ІТ в нафтогазовій, хімічній, металургійній та харчовий галузі. Побудови архітектури ОТ/ІТ для вибухонебезпечних зон та критичної інфраструктури. Аудиту об’єктів впровадження ОТ/ІТ рішень для критичного обладнення.
",uk,c443982a-63a7-5274-ab4b-5c563c43d624,1786
"CMO, PR Director, Head of SMM, Senior Project Manager","Досвід:
SMM, PR, Copywriting, Customer and user experience, Trade Marketing, Digital Marketing 

Досягнення:
Запуск національних рекламних кампаній
Кооперація з бренд-амбасадорами
Вивід нових брендів на ринок
Оновлення концепту фірмових магазинів та відкриття нових
Реалізація щорічних маркетингових планів, національних рекламних
кампаній та промоакцій (знижки, подарункові акції, іміджеві,
накопичувальні, з промокодами та ін.)
Проведення маркетингових активностей (ATL, BTL, Digital, SММ, Email, Viber)
Управління крос-функціональною командою (дизайнери, копірайтери,
підрядники, трейд-маркетологи, категорійні менеджери, SMM менеджери)
PR: співпраця з журналами, приватними клініками, спортивними
школами, лідерами думок, блогерами та селебретіз
SMM: розробка контент-планів, просування акаунтів, копірайтинг
Репутаційний маркетинг (робота з соціальними мережами,
відстеження відгуків), покращення іміджу та репутації.
Реалізація стратегії утримання старих та приваблення нових клієнтів
Постійне спілкування з клієнтами, подальша обробка інформації для
створення рекламних кампаній і збільшення ефективності продажів","Дружній колектив, який йде до спільної мети.
Зрозумілі ціли, які хочеться досягати.

Єдине, з чим я не працюю - казино, ігри і т.ін.","Працюю та вкладаю у це всю душу, знання, досвід уміння та навички.
Як результат, - бачу результат :)

Кожен проект, над яким було проведено роботу, захоплює.",Marketing,upper,10.0,"Працюю та вкладаю у це всю душу, знання, досвід уміння та навички.
Як результат, - бачу результат :)

Кожен проект, над яким було проведено роботу, захоплює.
Досвід:
SMM, PR, Copywriting, Customer and user experience, Trade Marketing, Digital Marketing 

Досягнення:
Запуск національних рекламних кампаній
Кооперація з бренд-амбасадорами
Вивід нових брендів на ринок
Оновлення концепту фірмових магазинів та відкриття нових
Реалізація щорічних маркетингових планів, національних рекламних
кампаній та промоакцій (знижки, подарункові акції, іміджеві,
накопичувальні, з промокодами та ін.)
Проведення маркетингових активностей (ATL, BTL, Digital, SММ, Email, Viber)
Управління крос-функціональною командою (дизайнери, копірайтери,
підрядники, трейд-маркетологи, категорійні менеджери, SMM менеджери)
PR: співпраця з журналами, приватними клініками, спортивними
школами, лідерами думок, блогерами та селебретіз
SMM: розробка контент-планів, просування акаунтів, копірайтинг
Репутаційний маркетинг (робота з соціальними мережами,
відстеження відгуків), покращення іміджу та репутації.
Реалізація стратегії утримання старих та приваблення нових клієнтів
Постійне спілкування з клієнтами, подальша обробка інформації для
створення рекламних кампаній і збільшення ефективності продажів
Дружній колектив, який йде до спільної мети.
Зрозумілі ціли, які хочеться досягати.

Єдине, з чим я не працюю - казино, ігри і т.ін.",uk,26d9ded5-e0d5-5c42-beee-906bd45d1233,1869
Communications Manager/Project Manager,"Український процесінговий центр (2020)
Pr-менеджер:
- написання та редагування новин компанії;
- переклад новин на англійську;
- створення новинних бюлетнів для українських та іноземних клієнтів (+дизайн);
- комунікації з медіа та моніторинг діяльності компанії у ЗМІ;
- листування з іноземними клієнтами;
- замовленння корпоративної продукції та спілкування з виконавцями.

Перекладач (фріланс) (2020):
- переклад наукових текстів із російської чи української на англійську мову.

Міністерство освіти і науки України (2017-2020)
Фахівець у пресслужбі міністерства:
- написання та редагування пресрелізів; 
- комунікація з медіа, зокрема, іноземними;
- організація брифінгів, пресконференцій, конференцій тощо;
- ведення сторінок міністерства у соцмережах;
- брифінг спікерів перед ефірами, створення презентацій та тез;
- моніторинг діяльності міністерства у ЗМІ через спеціальні моніторингові системи (LOOQME, SoMO тощо);
- адміністрування сайту міністерства;
- куратор напряму інклюзивної освіти у міністерстві від пресслужби.

Рерайтер (фріланс) (2016-2017):
- написання текстів українською, російською та англійською мовами.

Київський годиннниковий завод (2016-2017)
Офіс-менеджер:
- забезпечення життєдіяльності офісу;
- прийом вхідних дзвінків, листів тощо;
- організація трансферів для  гостей та працівників офісу;
- прийом гостей на ресепшині.

Delta Medical (2016)
Асистент відділу логістики:
- подача вантажно-митних декларацій до бухгалтерії;
- переклад із англійської рекламацій, листів тощо;
- внесення даних до бази 1С;
- складання, підписування кредит-нот тощо;
- документообіг.

Delta Medical (2015-2016)
Офіс-менеджер:
- забезпечення життєдіяльності офісу;
- прийом вхідних дзвінків, листів тощо;
- організація трансферів для  гостей та працівників офісу;
- прийом гостей на ресепшині.",,"Була у Міністерстві освіти і науки куратором онлайн-курсу з протидії булінгу у школах. Його вдалось запустити із залученням відомих громадських активістів, представників адміністрації Президента та інших.
Після цього курсу медіа стали значно більше говорити про цькування у школах, зросла кількість запитів журналістів до Міністерства.
Навчила українські університети та департаменти освіти правильно писати новини про їхню діяльність — завдяки одній презентацій та купі розмов із людьми.
Написала новину в Українському процесінговому центрі, яка за всю їхню історію вперше потрапила на Укрінформ та Економічну правду.
Точно варто сказати — маю освіту філолога.",Project Manager,fluent,4.0,"Була у Міністерстві освіти і науки куратором онлайн-курсу з протидії булінгу у школах. Його вдалось запустити із залученням відомих громадських активістів, представників адміністрації Президента та інших.
Після цього курсу медіа стали значно більше говорити про цькування у школах, зросла кількість запитів журналістів до Міністерства.
Навчила українські університети та департаменти освіти правильно писати новини про їхню діяльність — завдяки одній презентацій та купі розмов із людьми.
Написала новину в Українському процесінговому центрі, яка за всю їхню історію вперше потрапила на Укрінформ та Економічну правду.
Точно варто сказати — маю освіту філолога.
Український процесінговий центр (2020)
Pr-менеджер:
- написання та редагування новин компанії;
- переклад новин на англійську;
- створення новинних бюлетнів для українських та іноземних клієнтів (+дизайн);
- комунікації з медіа та моніторинг діяльності компанії у ЗМІ;
- листування з іноземними клієнтами;
- замовленння корпоративної продукції та спілкування з виконавцями.

Перекладач (фріланс) (2020):
- переклад наукових текстів із російської чи української на англійську мову.

Міністерство освіти і науки України (2017-2020)
Фахівець у пресслужбі міністерства:
- написання та редагування пресрелізів; 
- комунікація з медіа, зокрема, іноземними;
- організація брифінгів, пресконференцій, конференцій тощо;
- ведення сторінок міністерства у соцмережах;
- брифінг спікерів перед ефірами, створення презентацій та тез;
- моніторинг діяльності міністерства у ЗМІ через спеціальні моніторингові системи (LOOQME, SoMO тощо);
- адміністрування сайту міністерства;
- куратор напряму інклюзивної освіти у міністерстві від пресслужби.

Рерайтер (фріланс) (2016-2017):
- написання текстів українською, російською та англійською мовами.

Київський годиннниковий завод (2016-2017)
Офіс-менеджер:
- забезпечення життєдіяльності офісу;
- прийом вхідних дзвінків, листів тощо;
- організація трансферів для  гостей та працівників офісу;
- прийом гостей на ресепшині.

Delta Medical (2016)
Асистент відділу логістики:
- подача вантажно-митних декларацій до бухгалтерії;
- переклад із англійської рекламацій, листів тощо;
- внесення даних до бази 1С;
- складання, підписування кредит-нот тощо;
- документообіг.

Delta Medical (2015-2016)
Офіс-менеджер:
- забезпечення життєдіяльності офісу;
- прийом вхідних дзвінків, листів тощо;
- організація трансферів для  гостей та працівників офісу;
- прийом гостей на ресепшині.
",uk,b9d91766-595a-538f-8840-f01e99275fba,1898
"CTO, CDTO, Product Owner, Product Manager, Project Manager","Маю великий досвід управління проектами (як в ІТ-сфері, так і в інших), керування людьми, плануванням роботи, контролем за виконанням задач тощо.

Як запускав самостійні проєкти, так і брав участь в запуску спільно з іншими командами (веб-сайти, мобільні додатки, чатботи тощо).","Найбільше цікавлять напрямки Blockchain/Crypto та Artificial Intelligence/Machine Learning, проте не принципово",Запуск влсних продуктів та проєктів.,Product Manager,intermediate,11.0,"Запуск влсних продуктів та проєктів.
Маю великий досвід управління проектами (як в ІТ-сфері, так і в інших), керування людьми, плануванням роботи, контролем за виконанням задач тощо.

Як запускав самостійні проєкти, так і брав участь в запуску спільно з іншими командами (веб-сайти, мобільні додатки, чатботи тощо).
Найбільше цікавлять напрямки Blockchain/Crypto та Artificial Intelligence/Machine Learning, проте не принципово",uk,6e734a5c-81ab-589e-a590-4f5c495aed64,2204
Customer/Technical Support Engineer | Project Manager,"March 2020 - July 2020 Technical Support Advisor in Phillips
-basic troubleshooting of issues
-upgrading the software 
-working on creating bug requests 

September 2020 - June 2021 T1 Technical Support Engineer in Ciklum
- CMS management
- Primary processing the tickets
-Upgrading and calibrating systems
-Checking POE settings
-Basic reading of logs and finding the error.
-Primary check-up of the live events and graphics.

June 2021 -  September 2021 T2 Technical Support Engineer in Ciklum
-deep system configurations check/activation
- advanced reading of logs and finding the root of the problem
-quick understanding of how to fix difficult issues
- Grafana/Postman/Papertrail
-investigating the Windows errors and how they affect the systems
- creating bug request in JIRA/Confluence

November 2021 - March 2022 Technical Support Engineer in Blackthorn Vision(SciChart Project) 
-Establishing effective channel of communication between customers and the dev team 
-Reproducing reported issues and creating bug reports 
-Notifying customers about status of their requests
-Daily communication with the dev team 
-Assisting with creating and maintaining documentation
-Understanding the product and basic technical skills (Github, basic IDE skills, etc.)
-Working with CRM systems (Freshdesk,Zendesk,Jira)
- creating basic queries  in KayakoQL for ticket statistics

Aug 2022- Feb 2023 - Thomas Cook Tourism Service Desk position

More in my CV","-work-life balance
-career technical growth in company
-NO night shifts, evening shifts are okay",За 9 місяців роботи перейшла на другий рівень підтримки в технічній сфері,Support,fluent,4.0,"За 9 місяців роботи перейшла на другий рівень підтримки в технічній сфері
March 2020 - July 2020 Technical Support Advisor in Phillips
-basic troubleshooting of issues
-upgrading the software 
-working on creating bug requests 

September 2020 - June 2021 T1 Technical Support Engineer in Ciklum
- CMS management
- Primary processing the tickets
-Upgrading and calibrating systems
-Checking POE settings
-Basic reading of logs and finding the error.
-Primary check-up of the live events and graphics.

June 2021 -  September 2021 T2 Technical Support Engineer in Ciklum
-deep system configurations check/activation
- advanced reading of logs and finding the root of the problem
-quick understanding of how to fix difficult issues
- Grafana/Postman/Papertrail
-investigating the Windows errors and how they affect the systems
- creating bug request in JIRA/Confluence

November 2021 - March 2022 Technical Support Engineer in Blackthorn Vision(SciChart Project) 
-Establishing effective channel of communication between customers and the dev team 
-Reproducing reported issues and creating bug reports 
-Notifying customers about status of their requests
-Daily communication with the dev team 
-Assisting with creating and maintaining documentation
-Understanding the product and basic technical skills (Github, basic IDE skills, etc.)
-Working with CRM systems (Freshdesk,Zendesk,Jira)
- creating basic queries  in KayakoQL for ticket statistics

Aug 2022- Feb 2023 - Thomas Cook Tourism Service Desk position

More in my CV
-work-life balance
-career technical growth in company
-NO night shifts, evening shifts are okay",uk,3cf57e8a-8dfe-5cd9-af7c-6072a10425a6,2411
DA/Project Manager,"Теперішній час (фармацевтичний ринок, більше 10 років)
	Організація та проведення дослідження ринку 
	Розробка нових методик розрахунків та ТЗ;
	Постановка задач програмістам;
	Управління підготовкою звітності для кліентів;
	Організація взаємодії різних підрозділів;
	Автоматизація процесів обробки даних, перевірок;
	Організація роботи департаменту, навчання співробітників
	Прогнозування показників ринку

Професійні навички
Excel – досвідчений користувач, застосування складних формул, зведених таблиць, діаграм, атоматизація підготовки звітів, написання макросів VBA. Використання Power Query, Power Pivot. 
PowerBI – завантаження даних, відображення зведеної інформації
Access – досвідчений користувач, створення, заповнення та оновлення таблиць, написання запитів, обробка даних з використанням макросів.
PowerPoint – досвідчений користувач, побудова діаграм, використання анімації у презентаціях.  
SQL – написання запитів на отримання даних з використанням умов, поєднання різних таблиць у запитах.
MapInfo – редагування шарів, об’єднання та розділення полігонів, геокодування точкових об’єктів, оновлення характеристик по входженню в полігон.
QlikView –  написання скриптів для забору даних із різних джерел, завантаження та обробка даних (ETL), реалізація логіки розрахунку та відображення зведеної інформації",,,Data Analyst,pre,11.0,"
Теперішній час (фармацевтичний ринок, більше 10 років)
	Організація та проведення дослідження ринку 
	Розробка нових методик розрахунків та ТЗ;
	Постановка задач програмістам;
	Управління підготовкою звітності для кліентів;
	Організація взаємодії різних підрозділів;
	Автоматизація процесів обробки даних, перевірок;
	Організація роботи департаменту, навчання співробітників
	Прогнозування показників ринку

Професійні навички
Excel – досвідчений користувач, застосування складних формул, зведених таблиць, діаграм, атоматизація підготовки звітів, написання макросів VBA. Використання Power Query, Power Pivot. 
PowerBI – завантаження даних, відображення зведеної інформації
Access – досвідчений користувач, створення, заповнення та оновлення таблиць, написання запитів, обробка даних з використанням макросів.
PowerPoint – досвідчений користувач, побудова діаграм, використання анімації у презентаціях.  
SQL – написання запитів на отримання даних з використанням умов, поєднання різних таблиць у запитах.
MapInfo – редагування шарів, об’єднання та розділення полігонів, геокодування точкових об’єктів, оновлення характеристик по входженню в полігон.
QlikView –  написання скриптів для забору даних із різних джерел, завантаження та обробка даних (ETL), реалізація логіки розрахунку та відображення зведеної інформації
",uk,0edb6662-c597-531a-b659-b7aa647f84ee,2435
"Delivery Manager, Project Manager, Release Manager","Шукаю можливість реалізувати свій досвід delivery та PjM. Також хочу отримати нові навички та знання в цій ґалузі.

I am looking for an opportunity to implement my experience in the field of delivering value to users. I also want to gain new skills and knowledge in this area.

I've been doing recently:
- optimization of business processes and  flow of product creation from feature to final increment
- coordination and assistance in solving operational issues of product teams
- coordination between functions on issues related to the business
- analysis of waste and deviations
- aggregation, formalization, and support of the aggregate release requirements (development and implementation of passport of release)
- people management of technical support department
- creating and control a product page in the stores (AppStore, GooglePlay, Amazon)
- sending of releases for moderation and their support during the review for the full release into production
- communication with the reviewer team, and responsibility for resolving blockers and deviations during moderation
- reporting on delivery of features to business

My skills:
- Agile (Scrum, Kanban), Waterfall, RUP (Basic)
- SAFE (Basic)
- BPMN
- Risk Management
- People Management
- Problem Solving
- English - A2

Tools:
- Jira, Confluence, Asana
- AppStore connect, Google play console
- MS Office, Google Services, Slack, Zoom",,"Самостійне створення з ""0"" відділу підтримки користувачів для продуктової gamedev компанії.",Project Manager,pre,5.0,"Самостійне створення з ""0"" відділу підтримки користувачів для продуктової gamedev компанії.
Шукаю можливість реалізувати свій досвід delivery та PjM. Також хочу отримати нові навички та знання в цій ґалузі.

I am looking for an opportunity to implement my experience in the field of delivering value to users. I also want to gain new skills and knowledge in this area.

I've been doing recently:
- optimization of business processes and  flow of product creation from feature to final increment
- coordination and assistance in solving operational issues of product teams
- coordination between functions on issues related to the business
- analysis of waste and deviations
- aggregation, formalization, and support of the aggregate release requirements (development and implementation of passport of release)
- people management of technical support department
- creating and control a product page in the stores (AppStore, GooglePlay, Amazon)
- sending of releases for moderation and their support during the review for the full release into production
- communication with the reviewer team, and responsibility for resolving blockers and deviations during moderation
- reporting on delivery of features to business

My skills:
- Agile (Scrum, Kanban), Waterfall, RUP (Basic)
- SAFE (Basic)
- BPMN
- Risk Management
- People Management
- Problem Solving
- English - A2

Tools:
- Jira, Confluence, Asana
- AppStore connect, Google play console
- MS Office, Google Services, Slack, Zoom
",uk,2c0d5ed8-67a2-516b-9260-df5edfbcb871,2737
