Position,Moreinfo,Looking For,Highlights,Primary Keyword,English Level,Experience Years,CV,CV_lang,id,__index_level_0__
Junior Project Manager,"Була тім лідером команди в громадській організації AIESEC. Наша команда займалася освітнім проєктом  ""Lead for Peace"". Основні задачі полягали у комунікації з амбасадорами та делегатами до закінчення проєкту, лідити та розвивати команду. Результат: 96% щасливих амбасадорів & делегатів. Залучено 500+ дітей, 15 амбасадорів, 9 шкіл та проведено 18 уроків (офлайн та онлайн).

Зараз я є тім лідером команди по роботі з українськими громадськими організаціями - проєкт по гуманітарній допомозі. Основні задачі: пошук та комунікація потенційних партнерів, дзвінки, створення звітів. Результат: перевезено 1 тонну гуманітарної допомоги для ВПО та далі продовжуємо роботу.",,"Амбасадор проєкту ""Lead for Peace"" 2021",Project Manager,intermediate,0.0,"Амбасадор проєкту ""Lead for Peace"" 2021
Була тім лідером команди в громадській організації AIESEC. Наша команда займалася освітнім проєктом  ""Lead for Peace"". Основні задачі полягали у комунікації з амбасадорами та делегатами до закінчення проєкту, лідити та розвивати команду. Результат: 96% щасливих амбасадорів & делегатів. Залучено 500+ дітей, 15 амбасадорів, 9 шкіл та проведено 18 уроків (офлайн та онлайн).

Зараз я є тім лідером команди по роботі з українськими громадськими організаціями - проєкт по гуманітарній допомозі. Основні задачі: пошук та комунікація потенційних партнерів, дзвінки, створення звітів. Результат: перевезено 1 тонну гуманітарної допомоги для ВПО та далі продовжуємо роботу.
",uk,ea144de5-9465-5041-bfb3-f7e1676698eb,9584
Junior Project Manager,"- ведення 5+ проектів ( Web Dev )
- проведення мітингів з командами
- комунікаціі з клієнтами
- складання ТЗ
- вирішування організаційних питань в компанії
- ризик менеджмент
- складання документації",,,Project Manager,upper,1.0,"
- ведення 5+ проектів ( Web Dev )
- проведення мітингів з командами
- комунікаціі з клієнтами
- складання ТЗ
- вирішування організаційних питань в компанії
- ризик менеджмент
- складання документації
",uk,cac50d9d-8757-5795-87a3-d147335e1f33,9585
Junior Project Manager,"- Ведення проектів, що охоплює в собі планування, організацію команди та контроль дедлайнів.

-Комунікація з клієнтами та ведення переговорів.

-Ведення документації (договори, додатки до договорів, ТЗ, рахунки, акти, та документація яка пов'язана з плануванням роботи).

-Аналіз ризиків та помилок (після кожного проекту).

-Тестування.","Для мене в роботі важливо:
1. Команда
2. Зрозумілі цілі та завдання
3. Підтримка керівництва","Працюючи на позиції Project Manager, під час роботи з проектами змогла знайти проблемні місця в організації робочих процесів, що вплинуло на їх покращення.",Project Manager,intermediate,0.5,"Працюючи на позиції Project Manager, під час роботи з проектами змогла знайти проблемні місця в організації робочих процесів, що вплинуло на їх покращення.
- Ведення проектів, що охоплює в собі планування, організацію команди та контроль дедлайнів.

-Комунікація з клієнтами та ведення переговорів.

-Ведення документації (договори, додатки до договорів, ТЗ, рахунки, акти, та документація яка пов'язана з плануванням роботи).

-Аналіз ризиків та помилок (після кожного проекту).

-Тестування.
Для мене в роботі важливо:
1. Команда
2. Зрозумілі цілі та завдання
3. Підтримка керівництва",uk,9b96208e-0f48-5a56-8719-0dcd13bb7ac1,9586
Junior Project Manager,"Вела проектну документацію, допомагала керівникам проектів у координації ресурсів, обладнання та інформації. В роботі використовувала Microsoft Office, Google Docs, а також Trello, Asana.  У пошуках нової професії та можливостей розвитку
власних знань, вмінь та навичок.",,"Закінчила курс  ""ОСНОВИ УПРАВЛІННЯ КОМАНДАМИ ТА ПРОЄКТАМИ В ІТ"" від PROMETHEUS ТА LITS. Також маю базові знання HTML та CSS та JavaScript.",Project Manager,pre,0.0,"Закінчила курс  ""ОСНОВИ УПРАВЛІННЯ КОМАНДАМИ ТА ПРОЄКТАМИ В ІТ"" від PROMETHEUS ТА LITS. Також маю базові знання HTML та CSS та JavaScript.
Вела проектну документацію, допомагала керівникам проектів у координації ресурсів, обладнання та інформації. В роботі використовувала Microsoft Office, Google Docs, а також Trello, Asana.  У пошуках нової професії та можливостей розвитку
власних знань, вмінь та навичок.
",uk,76f1ae00-06b9-5e9b-b975-38769aa6d154,9587
Junior Project Manager,"Великий досвід в архітектурно-будівельній сфері (8 років роботи)
Розвиток компанії ADC-GROUP від мінімальних замовлень СС1 до співпраці з великими проєктами СС3.
Будівництво компанії з нуля. Від пошуку приміщення до запрошення великих підрядних організацій для роботи.",,"StartUp ""SayHome"" перемога в акселераторі. Але проєкт призупинено з агресією країни терориста.
Великий досвід в архітектурно-будівельній сфері (8 років роботи)
Розвиток компанії ADC-GROUP від мінімальних замовлень СС1 до співпраці з великими проєктами СС3.
Будівництво компанії з нуля. Від пошуку приміщення до запрошення великих підрядних організацій для роботи.",Marketing,basic,0.0,"StartUp ""SayHome"" перемога в акселераторі. Але проєкт призупинено з агресією країни терориста.
Великий досвід в архітектурно-будівельній сфері (8 років роботи)
Розвиток компанії ADC-GROUP від мінімальних замовлень СС1 до співпраці з великими проєктами СС3.
Будівництво компанії з нуля. Від пошуку приміщення до запрошення великих підрядних організацій для роботи.
Великий досвід в архітектурно-будівельній сфері (8 років роботи)
Розвиток компанії ADC-GROUP від мінімальних замовлень СС1 до співпраці з великими проєктами СС3.
Будівництво компанії з нуля. Від пошуку приміщення до запрошення великих підрядних організацій для роботи.
",uk,6f1e289e-47ec-5036-922a-cda4f97758f0,9588
Junior Project Manager,"вер 2020 - бер 2021 

Helpware Ukraine - Менеджер по роботі з німецькомовними клієнтами

Консультування клієнтів англійською та німецькою мовами, вирішення кризових ситуацій, що виникають у ході проекту, внесення пропозицій, щодо вдосконалення проекту та тестування тих чи інших нововведень, ведення ділової переписки.


07/2019 – 08/2019 

Культурний проект між Російською та Австрійською сторонами ( Перекладач, юрисконсульт ) – Відень, Австрія
• Юридична допомога
• Переклад у ході переговорів з німецької та англійської мов на російську та навпаки.


02/2019 – 06/2019 

Промислово фінансовий консорціум «ІМС» – Київ, Україна 
Ведення графіку зустрічей керівника, допомога в підготовці договорів, внесення правок відповідно до запитів юристів, переклад з української (російської) на англійську мови та навпаки.",Точно не Customer support service.,"До своїх сильних сторн можу вднести володіння іноземними мовами, умння легко підтримувати ділові та професійні контакти, прагнення до професійного розвитку. Маю досвід ведення переговорів іноземними мовами та участі у проектах різного характеру. З 2016 по 2019 проживав в м. Відень, Австрія.",Project Manager,fluent,1.5,"До своїх сильних сторн можу вднести володіння іноземними мовами, умння легко підтримувати ділові та професійні контакти, прагнення до професійного розвитку. Маю досвід ведення переговорів іноземними мовами та участі у проектах різного характеру. З 2016 по 2019 проживав в м. Відень, Австрія.
вер 2020 - бер 2021 

Helpware Ukraine - Менеджер по роботі з німецькомовними клієнтами

Консультування клієнтів англійською та німецькою мовами, вирішення кризових ситуацій, що виникають у ході проекту, внесення пропозицій, щодо вдосконалення проекту та тестування тих чи інших нововведень, ведення ділової переписки.


07/2019 – 08/2019 

Культурний проект між Російською та Австрійською сторонами ( Перекладач, юрисконсульт ) – Відень, Австрія
• Юридична допомога
• Переклад у ході переговорів з німецької та англійської мов на російську та навпаки.


02/2019 – 06/2019 

Промислово фінансовий консорціум «ІМС» – Київ, Україна 
Ведення графіку зустрічей керівника, допомога в підготовці договорів, внесення правок відповідно до запитів юристів, переклад з української (російської) на англійську мови та навпаки.
Точно не Customer support service.",uk,a1cf62ce-023c-5983-bd48-32bc9617cb97,9589
Junior Project Manager,"Виконував обов'язки керівника рекламного підриємства, також займався веденням клієнтів. Серед моїх задач були:
Постановка задач працівникам офісу та контроль їх виконання;
Організація роботи виробничого цеху (друк рекламної продукції, виготовлення зовнішньої реклами);
Вибудовування міжособових взаємовідносин;
Розробка маркетингового плану та його реалізація;
Спілкування з клієнтами (проведення ділових зустрічей, консультування, вирішення суперечок)
Аналіз робочих процесів та їх удосконалення;
Мотивація співробітників;",,"Встановили більше ніж 150 бігбордів 3х6м
Вів рекламну кампанію на рекламних конструкціях для одного із депутатів по всій країні.",Project Manager,intermediate,0.0,"Встановили більше ніж 150 бігбордів 3х6м
Вів рекламну кампанію на рекламних конструкціях для одного із депутатів по всій країні.
Виконував обов'язки керівника рекламного підриємства, також займався веденням клієнтів. Серед моїх задач були:
Постановка задач працівникам офісу та контроль їх виконання;
Організація роботи виробничого цеху (друк рекламної продукції, виготовлення зовнішньої реклами);
Вибудовування міжособових взаємовідносин;
Розробка маркетингового плану та його реалізація;
Спілкування з клієнтами (проведення ділових зустрічей, консультування, вирішення суперечок)
Аналіз робочих процесів та їх удосконалення;
Мотивація співробітників;
",uk,e9a011cd-4575-588c-be0e-154d5c6a136c,9590
Junior Project Manager,"Відповідний досвід (3+ роки) з управління проектами. Останній знайчний досвід - у сфері онлайн бізнесу у продуктовій компаніії. На різних стадіях проекту виконував обов'язки SM/PM/PO. Працював в середньому з 2-3 командами одночасно (1-2 команди - віддалено). Переважно виконував роль посередника між бізнесом і девелоперами. Через особливості бізнесу доводилось працювати у жорстких строках. Працювали, використовуючи переважно Scrum. Моя сфера обов'яків останній час була сфокусована на розвитку і підтримці десктоп версії сайту (europebet.com).",Максимально використати навички ефективної комунікації та роботи з командою і паралельно набувати нового досвіду як в сфері управління проектами так і в сфері інформаційних технологій.,Вдало мігрували розважальний онлайн бізнес з однієї платформи на іншу без зниження фінансових показників діяльності.,Project Manager,fluent,3.0,"Вдало мігрували розважальний онлайн бізнес з однієї платформи на іншу без зниження фінансових показників діяльності.
Відповідний досвід (3+ роки) з управління проектами. Останній знайчний досвід - у сфері онлайн бізнесу у продуктовій компаніії. На різних стадіях проекту виконував обов'язки SM/PM/PO. Працював в середньому з 2-3 командами одночасно (1-2 команди - віддалено). Переважно виконував роль посередника між бізнесом і девелоперами. Через особливості бізнесу доводилось працювати у жорстких строках. Працювали, використовуючи переважно Scrum. Моя сфера обов'яків останній час була сфокусована на розвитку і підтримці десктоп версії сайту (europebet.com).
Максимально використати навички ефективної комунікації та роботи з командою і паралельно набувати нового досвіду як в сфері управління проектами так і в сфері інформаційних технологій.",uk,a0cf2ff5-1182-5dab-8315-2dbc438139c7,9591
Junior Project Manager,"Вітаю! Мене звати Дмитро! 

Попередній досвід роботи був в Українській IoT IT компанії, на посаді Assistant project manager.
Завдяки цьому досвіду я здобув навички щоденній операційній роботи з командою розробки продукту. Для цього використовувалися Jira, месенджери, Google документи, та інше. 
В Jira слідкував за дотриманням робочих процесів та наповнював беклог. 
Для наповнення беклогу проводив бізнес аналіз аналогічних рішень та тестування продуктів. Робив UX/UI прототипування у Figma.  
Підготовка релізи, під час яких робилась оцінка прогресу, а після яких робив звіти 

Також останні п'ять років я працюю у китайській IT компанії, яка спеціалізується на випуску апаратних та програмних рішень. Почав працювати в цій компанії на посаді технічної підтримки. Згодом список виконуваних обов'язків поступово збільшувався, далі короткий приклад:
Консультування, навчання та технічна підтримка клієнтів.
Пошук та відвідування потенційних клієнтів. Укладання контрактів.
Участь у міжнародних виставках. Організація стенда компанії.
Збір та аналіз зворотного зв'язку про апаратні та програмні продукти.
Формування вимог до апаратних та програмних продуктів.
Адміністрування та просування сайтів та соціальних сторінок.
Створення нових та переклад існуючих технічних документів та маркетингових матеріалів.
Переклад апаратних та програмних інтерфейсів продуктів.
Тестування, пошук помилок в апаратних та програмних продуктах.
Пошук та формування шляхів вирішення проблем.
Пошук та аналіз апаратних та програмних аналогічних рішень.
Розробка, опис, впровадження нових апаратних та програмних функцій.
Розробка та прототипування UX/UI програмних забезпечення та функцій.
Постійна взаємодія із розробниками компанії.

Як видно за час роботи, я спробував багато різних позицій: UX/UI дизайнера, технічного письменника, регіонального представника, PM.","У своїй майбутній роботі хотів би з головою заглибитись в управління проєктами та/або продуктами. Хотів би допомагати команді та клієнтами порозумітися, вирішувати їхні проблеми на шляху до мети.","Досягнення
Збільшення частки ринкових продажів.
Укладання контрактів.
Формування лояльної репутації.
Створення комфортних умов для команди.
Випуск нових апаратних та програмних рішень.
Розробка нових апаратних та програмних функцій.
Прототипування UX/UI програмних забезпечень та функцій.

Особливості
Організаторські здібності.
Постійний саморозвиток.
Щирість та відкрість.
Ґрунтовний підхід.
Комунікабельність.
Відповідальність.
Стресостійкість.
Технічні знання.
Ініціативність.

Навички
JIRA (ZenTao) – середній
Google Docs – просунутий
MS Office – просунутий
MS Project – початковий
Figma (Mockitt) – середній
Illustrator/Photoshop – середній
Пайка SMD – середній

Мови
Англійська – A2 початкова (продовжую постійно займатись)
HTML/CSS/JS – початкова

Курси
Become a Project Manager - Linkedin
Become a Sales Representative - Linkedin",Project Manager,basic,1.0,"Досягнення
Збільшення частки ринкових продажів.
Укладання контрактів.
Формування лояльної репутації.
Створення комфортних умов для команди.
Випуск нових апаратних та програмних рішень.
Розробка нових апаратних та програмних функцій.
Прототипування UX/UI програмних забезпечень та функцій.

Особливості
Організаторські здібності.
Постійний саморозвиток.
Щирість та відкрість.
Ґрунтовний підхід.
Комунікабельність.
Відповідальність.
Стресостійкість.
Технічні знання.
Ініціативність.

Навички
JIRA (ZenTao) – середній
Google Docs – просунутий
MS Office – просунутий
MS Project – початковий
Figma (Mockitt) – середній
Illustrator/Photoshop – середній
Пайка SMD – середній

Мови
Англійська – A2 початкова (продовжую постійно займатись)
HTML/CSS/JS – початкова

Курси
Become a Project Manager - Linkedin
Become a Sales Representative - Linkedin
Вітаю! Мене звати Дмитро! 

Попередній досвід роботи був в Українській IoT IT компанії, на посаді Assistant project manager.
Завдяки цьому досвіду я здобув навички щоденній операційній роботи з командою розробки продукту. Для цього використовувалися Jira, месенджери, Google документи, та інше. 
В Jira слідкував за дотриманням робочих процесів та наповнював беклог. 
Для наповнення беклогу проводив бізнес аналіз аналогічних рішень та тестування продуктів. Робив UX/UI прототипування у Figma.  
Підготовка релізи, під час яких робилась оцінка прогресу, а після яких робив звіти 

Також останні п'ять років я працюю у китайській IT компанії, яка спеціалізується на випуску апаратних та програмних рішень. Почав працювати в цій компанії на посаді технічної підтримки. Згодом список виконуваних обов'язків поступово збільшувався, далі короткий приклад:
Консультування, навчання та технічна підтримка клієнтів.
Пошук та відвідування потенційних клієнтів. Укладання контрактів.
Участь у міжнародних виставках. Організація стенда компанії.
Збір та аналіз зворотного зв'язку про апаратні та програмні продукти.
Формування вимог до апаратних та програмних продуктів.
Адміністрування та просування сайтів та соціальних сторінок.
Створення нових та переклад існуючих технічних документів та маркетингових матеріалів.
Переклад апаратних та програмних інтерфейсів продуктів.
Тестування, пошук помилок в апаратних та програмних продуктах.
Пошук та формування шляхів вирішення проблем.
Пошук та аналіз апаратних та програмних аналогічних рішень.
Розробка, опис, впровадження нових апаратних та програмних функцій.
Розробка та прототипування UX/UI програмних забезпечення та функцій.
Постійна взаємодія із розробниками компанії.

Як видно за час роботи, я спробував багато різних позицій: UX/UI дизайнера, технічного письменника, регіонального представника, PM.
У своїй майбутній роботі хотів би з головою заглибитись в управління проєктами та/або продуктами. Хотів би допомагати команді та клієнтами порозумітися, вирішувати їхні проблеми на шляху до мети.",uk,eb0ddcc8-ff55-53e2-ab0f-3f24851a7de4,9592
Junior Project Manager,"Власник кінно-спортивного комплексу (КСК Александрія ПГТ. Гостомель) 
3 роки 2019 — 2022
Досягнення:
Оновила штат працівників, які обслуговували комплекс
Зробила повну реконструкцію будівлі та облаштування території
Додали нові послуги. дитяча школа, тренування, базова підготовка, Берейтор, Тренер, Коновод.
(не зовсім досягнення але) З 24.02.2022 займалась порятунком, реабілітацією та вивозом коней з усієї київської області


Архивариус (помічник Нотаріуса)
3 роки 2013 - 2016
Складання звітності документів, порядок дій у паперах, для щорічної перевірки перед Мін'юстом України
Досягнення: 
Оптимізувала термін подання документів перед перевіркою з Мін'юсту
Організувала роботу з клієнтами щоб подавалися документи у строк

Виконавчий Директор (найвища посада)
7 років 2011-2018
Починала з офіціанта/бармен/адміністратор в різних закладах міста Києва (Голосіївський Двір, Кофе Хауз, Селфіш Клаб, Адмірал) 02.2017 — 04.2017 - Займала посаду виконавчого директора в ресторані Баку.
Досягнення: 
Провели ребрендинг меню (правила подачі та асортимент страв) ресторану для збільшення продажів - кількість відвідувачів збільшилась вдвічі протягом місяця.
Налагодили комунікацію з керівництвом ресторану, що погіршило загальну атмосферу в колективі.
Поміняли внутрішню систему для замовлень та звітності, що покращило сервіс для гостей та швидкість виконання замовлень та щотижневої звітності

Менеджер з продажів (VILLELECTRIC)
1 рік 07.2014 — 01.2015
Продаж генераторів в Україні і  загального обладнання для будівництва.
Досягнення:
Налаштувала маркетингову компанію із продажу. і кількість продажів збільшилася на 300% було 3 стало 12 на місяць
Налагодили ставлення на ринку продажів, що допомогло виграти тендер для великих забудовників.

Молодший Лейтенант (Кавалерійська служба України)
1 рік 01.2013 — 04.2014
Начальник взводу роти та дисципліни по роботі у місті з кіньми верхи
Достижения:
Покращити взаємини вершника та коня та навчила їх працювати як одна команда
Навчила знанням верхової їзди, що покращило загальний показник роботи у місті
Провели ряд робіт з соціалізації коней у місті, у величезному скупченні людей та адаптації до гучних звуків",,"З точки зору ІТ нема поки ні чим поділитісь. Але багато чого можу розказаті про досвід і вміння на співбесіді.
Точно можу сказати що знаходити спільну мову з різними типами людей це те що я вмію найкраще - як так - пояснити не можу. Така з коробки.",Project Manager,pre,0.0,"З точки зору ІТ нема поки ні чим поділитісь. Але багато чого можу розказаті про досвід і вміння на співбесіді.
Точно можу сказати що знаходити спільну мову з різними типами людей це те що я вмію найкраще - як так - пояснити не можу. Така з коробки.
Власник кінно-спортивного комплексу (КСК Александрія ПГТ. Гостомель) 
3 роки 2019 — 2022
Досягнення:
Оновила штат працівників, які обслуговували комплекс
Зробила повну реконструкцію будівлі та облаштування території
Додали нові послуги. дитяча школа, тренування, базова підготовка, Берейтор, Тренер, Коновод.
(не зовсім досягнення але) З 24.02.2022 займалась порятунком, реабілітацією та вивозом коней з усієї київської області


Архивариус (помічник Нотаріуса)
3 роки 2013 - 2016
Складання звітності документів, порядок дій у паперах, для щорічної перевірки перед Мін'юстом України
Досягнення: 
Оптимізувала термін подання документів перед перевіркою з Мін'юсту
Організувала роботу з клієнтами щоб подавалися документи у строк

Виконавчий Директор (найвища посада)
7 років 2011-2018
Починала з офіціанта/бармен/адміністратор в різних закладах міста Києва (Голосіївський Двір, Кофе Хауз, Селфіш Клаб, Адмірал) 02.2017 — 04.2017 - Займала посаду виконавчого директора в ресторані Баку.
Досягнення: 
Провели ребрендинг меню (правила подачі та асортимент страв) ресторану для збільшення продажів - кількість відвідувачів збільшилась вдвічі протягом місяця.
Налагодили комунікацію з керівництвом ресторану, що погіршило загальну атмосферу в колективі.
Поміняли внутрішню систему для замовлень та звітності, що покращило сервіс для гостей та швидкість виконання замовлень та щотижневої звітності

Менеджер з продажів (VILLELECTRIC)
1 рік 07.2014 — 01.2015
Продаж генераторів в Україні і  загального обладнання для будівництва.
Досягнення:
Налаштувала маркетингову компанію із продажу. і кількість продажів збільшилася на 300% було 3 стало 12 на місяць
Налагодили ставлення на ринку продажів, що допомогло виграти тендер для великих забудовників.

Молодший Лейтенант (Кавалерійська служба України)
1 рік 01.2013 — 04.2014
Начальник взводу роти та дисципліни по роботі у місті з кіньми верхи
Достижения:
Покращити взаємини вершника та коня та навчила їх працювати як одна команда
Навчила знанням верхової їзди, що покращило загальний показник роботи у місті
Провели ряд робіт з соціалізації коней у місті, у величезному скупченні людей та адаптації до гучних звуків
",uk,e519b926-6080-5f71-acfb-1c303042ea23,9593
Junior Project Manager,"Готова до нових задач та викликів, енергійна, комунікабельна та організована. Активно займалася організацією заходів під час навчання та роботи. Вивчала та пробувала себе у декількох мовах програмування, на роботі займалася як технічним аспектом роботи так і організаційним, працювала з документацією та як техпідтримка.
Ready for new tasks and challenges, energetic, communicative and organized. I was actively involved in organizing events during her studies and work. I studied and tried myself in several programming languages, at work I was engaged in both the technical and organizational aspects of work, worked with documentation and as technical support.",,,Project Manager,upper,0.0,"
Готова до нових задач та викликів, енергійна, комунікабельна та організована. Активно займалася організацією заходів під час навчання та роботи. Вивчала та пробувала себе у декількох мовах програмування, на роботі займалася як технічним аспектом роботи так і організаційним, працювала з документацією та як техпідтримка.
Ready for new tasks and challenges, energetic, communicative and organized. I was actively involved in organizing events during her studies and work. I studied and tried myself in several programming languages, at work I was engaged in both the technical and organizational aspects of work, worked with documentation and as technical support.
",uk,93762c66-c122-535e-9aa1-f27f1c50cbaa,9594
Junior Project Manager,"до 24 лютого:

- COMFY (Retail), Контентний продюсер.
Реалізація ідей в готовий контент для YouTube каналу.

- TikTok для бізнесу, Контентний продюсер.
Створення з нуля та наповнення акаунтів для Ласунки, Boomza, Concordbank.

- Світло наприкінці тижня (Stand up клуб),
Засновник. Організація та контроль концертного графіка більш ніж 12 комікам.",,"Заснував Stand Up клуб.

Реалізував понад 45 відео в YuoTube.

Заробляв на соціальній мережі TikTok.",Project Manager,pre,0.0,"Заснував Stand Up клуб.

Реалізував понад 45 відео в YuoTube.

Заробляв на соціальній мережі TikTok.
до 24 лютого:

- COMFY (Retail), Контентний продюсер.
Реалізація ідей в готовий контент для YouTube каналу.

- TikTok для бізнесу, Контентний продюсер.
Створення з нуля та наповнення акаунтів для Ласунки, Boomza, Concordbank.

- Світло наприкінці тижня (Stand up клуб),
Засновник. Організація та контроль концертного графіка більш ніж 12 комікам.
",uk,55df4b4a-f015-5abc-8475-181a56207570,9595
Junior Project Manager,"Добрий день! Мене звуть Ольга. Та в мене є давня мрiя керувати проектами не тiльки в сфері готельного бизнесу, але й в IT компаніях, які завжди розвиваються та йдуть ""в ногу з часом"". Досвіду роботи у мене конретно в IT поки немає, але є інші переваги та неймовірне бажання.
З мого резюме видно, що я досить добре лагоджу та керую людьми, організую процеси та івентиб дуже комунікабельна та соціальна людина, в мене завжи є ідеі та сили на іх реалізацію. Я  ткож дуже організована та дисциплінована.","Тверезо підходжу до пошуку роботи, тож згодна на посаду помічника чи стажера, головне — щоб була можливість розвитку. Готова повністю присвятити себе роботі, дотримуватися правил і культури компанії, натомість віддаючи енергію та лояльність.
Дякую за увагу.","Пройшла курси керування людьми, вивчала методологію НЛП, маю багата сертифікатів ,але не зовсім за даною спеціальністю.",Project Manager,fluent,0.0,"Пройшла курси керування людьми, вивчала методологію НЛП, маю багата сертифікатів ,але не зовсім за даною спеціальністю.
Добрий день! Мене звуть Ольга. Та в мене є давня мрiя керувати проектами не тiльки в сфері готельного бизнесу, але й в IT компаніях, які завжди розвиваються та йдуть ""в ногу з часом"". Досвіду роботи у мене конретно в IT поки немає, але є інші переваги та неймовірне бажання.
З мого резюме видно, що я досить добре лагоджу та керую людьми, організую процеси та івентиб дуже комунікабельна та соціальна людина, в мене завжи є ідеі та сили на іх реалізацію. Я  ткож дуже організована та дисциплінована.
Тверезо підходжу до пошуку роботи, тож згодна на посаду помічника чи стажера, головне — щоб була можливість розвитку. Готова повністю присвятити себе роботі, дотримуватися правил і культури компанії, натомість віддаючи енергію та лояльність.
Дякую за увагу.",uk,4f08a95f-dc32-55e6-a7a4-a863714faeda,9596
